date,symbol,rank,max_run_gain_pct,gaprun_count
2025-10-24,CRMLW,5,13.95,5
2025-10-24,ABAT,6,12.52,5
2025-10-24,EGG,7,11.11,2
2025-10-24,ASTL,8,10.98,3
2025-10-24,FBGL,9,10.36,5
2025-10-24,IOTR,10,9.81,1
2025-10-24,NERV,11,9.53,1
2025-10-24,CLPS,12,9.38,3
2025-10-24,BGMSP,13,9.37,2
2025-10-24,ELOG,14,9.28,1
2025-10-24,XCH,15,9.17,2
2025-10-27,DZZ,1,34.02,25
2025-10-27,NCI,2,24.69,5
2025-10-27,QCML,3,17.08,11
2025-10-27,QCMU,4,16.3,11
2025-10-27,GIBO,5,15.15,1
2025-10-27,TE.WS,6,13.6,1
2025-10-27,CEPU,7,12.61,5
2025-10-27,RECT,8,12.46,4
2025-10-27,DGZ,9,12.23,2
2025-10-27,CRESY,10,12.09,3
2025-10-27,ASST,11,11.74,7
2025-10-27,MAMK,12,11.6,12
2025-10-27,IHT,13,11.52,4
2025-10-27,CLIK,14,10.92,6
2025-10-27,JZXN,15,10.83,2
2025-10-28,XHLD,1,25.87,22
2025-10-28,DZZ,2,20.36,11
2025-10-28,LUNG,3,18.65,6
2025-10-28,RVYL,4,15.65,7
2025-10-28,RYOJ,5,12.19,6
2025-10-28,AVXX,6,11.99,1
2025-10-28,ASST,7,11.39,5
2025-10-28,TV,8,11.17,7
2025-10-28,WKEY,9,10.1,11
2025-10-28,SWVL,10,9.91,1
2025-10-28,MATH,11,9.81,1
2025-10-28,GRO,12,9.59,3
2025-10-28,FRGT,13,9.34,5
2025-10-28,CMCT,14,9.28,1
2025-10-28,LEG,15,9.11,4
2025-10-29,TE.WS,1,22.34,1
2025-10-29,XHLD,2,21.08,4
2025-10-29,EDHL,3,20.1,10
2025-10-29,CMND,4,19.12,3
2025-10-29,IMSRW,5,12.68,2
2025-10-29,NVA,6,12.6,5
2025-10-29,OPFI,7,12.38,5
2025-10-29,GSIT,8,10.25,2
2025-10-29,RDZN,9,10.05,1
2025-10-29,MENS,10,9.8,4
2025-10-29,CMBM,11,9.61,8
2025-10-29,RECT,12,9.24,2
2025-10-29,HFFG,13,9.05,1
2025-10-29,NPT,14,8.94,4
2025-10-29,FGL,15,8.75,9
2025-10-30,BQ,1,18.92,11
2025-10-30,INTS,2,18.59,9
2025-10-30,CVU,3,17.12,11
2025-10-30,ADVB,4,16.8,4
2025-10-30,WKEY,5,16.51,6
2025-10-30,MTC,6,15.26,1
2025-10-30,EBS,7,15.1,6
2025-10-30,VIVS,8,14.82,5
2025-10-30,VWAVW,9,12.86,2
2025-10-30,MLEC,10,12.47,1
2025-10-30,CMBM,11,11.83,7
2025-10-30,SPHL,12,11.62,2
2025-10-30,PHAT,13,10.8,3
2025-10-30,WALD,14,10.8,1
2025-10-30,JZXN,15,10.6,6
2025-10-31,OPTXW,1,20.85,1
2025-10-31,HKD,2,18.27,27
2025-10-31,AMTD,3,16.41,19
2025-10-31,INTS,4,14.65,5
2025-10-31,BQ,5,13.87,4
2025-10-31,TGE,6,11.89,7
2025-10-31,FLUX,7,10.95,2
2025-10-31,ACH,8,10.49,6
2025-10-31,NCEL,9,10.24,6
2025-10-31,MTEN,10,10.0,2
2025-10-31,ROLR,11,10.0,1
2025-10-31,DCX,12,9.85,1
2025-10-31,LOCO,13,9.3,1
2025-10-31,RUBI,14,8.99,6
2025-10-31,DLHC,15,8.39,1
2025-11-03,RAY,1,28.71,15
2025-11-03,FLYE,2,23.53,9
2025-11-03,TGE,3,17.59,13
2025-11-03,RVYL,4,16.91,2
2025-11-03,CURR,5,16.41,12
2025-11-03,VSA,6,15.97,4
2025-11-03,NUAI,7,15.93,13
2025-11-03,FGL,8,15.55,15
2025-11-03,BQ,9,14.44,14
2025-11-03,NUAIW,10,13.62,8
2025-11-03,NOMA,11,12.11,5
2025-11-03,EEIQ,12,11.23,1
2025-11-03,CMBM,13,10.59,4
2025-11-03,RECT,14,10.51,1
2025-11-03,CRMLW,15,10.45,2
2025-11-04,DZZ,1,38.98,5
2025-11-04,RUBI,2,30.0,10
2025-11-04,STIM,3,18.91,5
2025-11-04,MAMK,4,15.72,11
2025-11-04,BVS,5,14.37,3
2025-11-04,IRE,6,13.82,7
2025-11-04,YAAS,7,13.23,1
2025-11-04,JELD,8,12.81,10
2025-11-04,NFE,9,11.97,4
2025-11-04,TBI,10,11.64,2
2025-11-04,VELO,11,11.55,4
2025-11-04,SRPT,12,11.35,6
2025-11-04,TGE,13,11.34,5
2025-11-04,INTS,14,10.8,2
2025-11-04,NOMA,15,10.61,1
2025-11-05,MTC,1,67.74,23
2025-11-05,TULP,2,16.84,4
2025-11-05,CHR,3,16.68,14
2025-11-05,FTRE,4,15.36,3
2025-11-05,SXTC,5,13.82,3
2025-11-05,UBXG,6,12.8,1
2025-11-05,SNBR,7,12.51,6
2025-11-05,NFE,8,12.32,8
2025-11-05,SORA,9,12.31,3
2025-11-05,RUBI,10,12.3,11
2025-11-05,SLDP,11,11.77,13
2025-11-05,BHVN,12,10.72,1
2025-11-05,BW,13,10.37,2
2025-11-05,AEON,14,10.27,2
2025-11-05,TWG,15,10.08,1
2025-11-06,LKSPR,1,58.4,9
2025-11-06,ZGM,2,31.88,1
2025-11-06,BKSY,3,18.55,4
2025-11-06,MTC,4,15.76,12
2025-11-06,GDTC,5,14.21,5
2025-11-06,ISPR,6,12.43,1
2025-11-06,VSME,7,12.23,3
2025-11-06,RAVE,8,12.04,6
2025-11-06,FLL,9,12.0,5
2025-11-06,NUAI,10,11.61,2
2025-11-06,STKL,11,11.57,4
2025-11-06,LTRX,12,11.35,2
2025-11-06,BIYA,13,11.08,10
2025-11-06,NTZ,14,10.53,1
2025-11-06,LFST,15,10.2,2
2025-11-07,MTC,1,23.99,4
2025-11-07,CNTN,2,19.65,7
2025-11-07,VWAVW,3,16.41,2
2025-11-07,LKSPR,4,15.49,1
2025-11-07,OPRX,5,14.91,3
2025-11-07,EVCM,6,13.55,3
2025-11-07,TGE,7,12.61,2
2025-11-07,FLYX,8,12.45,3
2025-11-07,CD,9,11.67,3
2025-11-07,SPHL,10,11.34,1
2025-11-07,BIRD,11,10.85,2
2025-11-07,DFLI,12,10.21,4
2025-11-07,BLND,13,10.12,4
2025-11-07,SG,14,10.1,4
2025-11-07,IRE,15,9.79,5
2025-11-10,NEPH,1,17.49,3
2025-11-10,MOVE,2,17.24,9
2025-11-10,SWAG,3,16.56,8
2025-11-10,EZGO,4,16.29,1
2025-11-10,BNAI,5,16.03,12
2025-11-10,PLUR,6,15.68,5
2025-11-10,CNTY,7,15.43,5
2025-11-10,EPSM,8,12.39,5
2025-11-10,INV,9,12.14,3
2025-11-10,HYFM,10,11.76,1
2025-11-10,TLS,11,11.41,1
2025-11-10,PSNL,12,10.8,7
2025-11-10,BUUU,13,10.06,2
2025-11-10,LNZA,14,10.04,1
2025-11-10,FLNC,15,9.51,6
2025-11-11,LFS,1,31.25,9
2025-11-11,ENGNW,2,24.46,2
2025-11-11,RDGT,3,17.67,4
2025-11-11,EPSM,4,15.41,5
2025-11-11,WHLR,5,13.33,3
2025-11-11,ENGN,6,13.01,4
2025-11-11,RPAY,7,12.69,3
2025-11-11,MTC,8,12.66,8
2025-11-11,OPTXW,9,11.85,1
2025-11-11,HIT,10,10.34,2
2025-11-11,POCI,11,10.32,2
2025-11-11,LKSPR,12,9.72,1
2025-11-11,RAIN,13,9.69,4
2025-11-11,DRCT,14,9.64,3
2025-11-11,QRHC,15,9.49,1
2025-11-12,BAIG,1,28.45,8
2025-11-12,CMBM,2,18.77,12
2025-11-12,MOVE,3,17.54,4
2025-11-12,LPTH,4,15.2,3
2025-11-12,BBAI,5,13.92,4
2025-11-12,AMCI,6,13.8,3
2025-11-12,MSGM,7,13.41,4
2025-11-12,WTF,8,11.94,3
2025-11-12,LUCY,9,11.58,3
2025-11-12,ABEO,10,11.26,3
2025-11-12,LFS,11,10.9,5
2025-11-12,RYOJ,12,10.78,1
2025-11-12,RAVE,13,10.62,1
2025-11-12,NVA,14,10.49,2
2025-11-12,RVYL,15,9.77,3
2025-11-13,CMND,1,29.7,18
2025-11-13,NVVE,2,27.63,25
2025-11-13,TGE,3,26.27,5
2025-11-13,WTO,4,18.63,7
2025-11-13,TNMG,5,17.59,14
2025-11-13,SPRU,6,17.32,3
2025-11-13,NWTG,7,16.46,7
2025-11-13,AGPU,8,14.52,2
2025-11-13,NXTC,9,14.38,2
2025-11-13,LFS,10,13.46,1
2025-11-13,SSTI,11,12.68,1
2025-11-13,LRHC,12,12.65,8
2025-11-13,DCX,13,11.58,4
2025-11-13,IDN,14,11.33,3
2025-11-13,ONDS,15,11.32,4
2025-11-14,NUAIW,1,19.76,2
2025-11-14,SHMDW,2,18.83,2
2025-11-14,AIHS,3,18.1,3
2025-11-14,AVXL,4,17.01,11
2025-11-14,IRE,5,16.75,11
2025-11-14,CMBM,6,16.21,11
2025-11-14,RVMDW,7,15.0,1
2025-11-14,OKLL,8,14.58,8
2025-11-14,IONX,9,13.28,5
2025-11-14,RGTX,10,13.17,5
2025-11-14,SGML,11,13.1,6
2025-11-14,NUAI,12,13.04,6
2025-11-14,AREN,13,13.01,4
2025-11-14,RIOX,14,13.01,1
2025-11-14,QPUX,15,12.88,5
2025-11-17,UONEK,1,39.83,13
2025-11-17,IVVD,2,22.13,8
2025-11-17,CMCT,3,18.15,13
2025-11-17,ONEG,4,16.67,6
2025-11-17,ICG,5,14.88,6
2025-11-17,INV,6,14.61,9
2025-11-17,SHMDW,7,12.36,1
2025-11-17,INTS,8,11.59,3
2025-11-17,TSSI,9,11.54,4
2025-11-17,PCLA,10,10.94,2
2025-11-17,CGTL,11,10.83,4
2025-11-17,UEC,12,10.78,7
2025-11-17,OKLL,13,9.82,3
2025-11-17,UONE,14,9.66,3
2025-11-17,GROY.WS,15,9.26,1
2025-11-18,EPSM,1,27.67,13
2025-11-18,SHMDW,2,18.72,2
2025-11-18,CANF,3,13.8,7
2025-11-18,CMND,4,12.64,1
2025-11-18,ONEG,5,12.58,4
2025-11-18,LFS,6,11.99,11
2025-11-18,VRA,7,11.78,3
2025-11-18,ATGL,8,11.05,5
2025-11-18,MVO,9,10.26,2
2025-11-18,FOFO,10,9.92,1
2025-11-18,CGTL,11,9.79,5
2025-11-18,ICG,12,9.54,3
2025-11-18,LFMD,13,9.2,1
2025-11-18,IRE,14,9.09,7
2025-11-18,PCLA,15,8.73,4
2025-11-19,FRGT,1,17.79,12
2025-11-19,CMCT,2,17.07,7
2025-11-19,MIGI,3,13.41,3
2025-11-19,BNKK,4,11.9,2
2025-11-19,MTC,5,11.17,5
2025-11-19,NVA,6,10.88,3
2025-11-19,CYCU,7,10.71,2
2025-11-19,FULC,8,10.19,3
2025-11-19,JYD,9,9.83,1
2025-11-19,GDHG,10,9.7,1
2025-11-19,AISP,11,9.63,2
2025-11-19,IBG,12,9.44,2
2025-11-19,RLMD,13,9.26,3
2025-11-19,NFE,14,9.09,3
2025-11-19,BFLY,15,9.07,3
2025-11-20,JXG,1,25.38,7
2025-11-20,LFS,2,18.57,20
2025-11-20,EPSM,3,17.5,7
2025-11-20,BULLW,4,15.74,1
2025-11-20,SHMDW,5,14.62,1
2025-11-20,FCUV,6,13.13,3
2025-11-20,MAGH,7,12.21,3
2025-11-20,MNDR,8,12.02,5
2025-11-20,MAGN,9,10.82,1
2025-11-20,WKSP,10,10.29,2
2025-11-20,VELO,11,9.89,3
2025-11-20,VBIX,12,9.68,2
2025-11-20,EFZ,13,9.48,1
2025-11-20,MIGI,14,9.18,1
2025-11-20,INTJ,15,9.07,3
2025-11-21,BEAT,1,24.07,8
2025-11-21,FOXX,2,20.36,10
2025-11-21,ICON,3,20.0,3
2025-11-21,SKBL,4,18.84,14
2025-11-21,SCAG,5,15.06,5
2025-11-21,MFI,6,13.46,9
2025-11-21,ESBA,7,12.32,3
2025-11-21,SUPX,8,11.96,8
2025-11-21,MCRB,9,11.49,2
2025-11-21,NNOX,10,11.33,5
2025-11-21,NUAIW,11,11.11,3
2025-11-21,RGTX,12,10.67,3
2025-11-21,EPSM,13,10.59,6
2025-11-21,PLAG,14,10.44,2
2025-11-21,NSPR,15,10.39,1
2025-11-24,INHD,1,23.13,20
2025-11-24,ZJK,2,20.08,11
2025-11-24,WTF,3,14.29,5
2025-11-24,ENLV,4,12.33,7
2025-11-24,TNMG,5,11.6,4
2025-11-24,ONDS,6,11.28,8
2025-11-24,WALD,7,11.2,1
2025-11-24,CETX,8,11.16,5
2025-11-24,BCG,9,11.04,8
2025-11-24,ZDGE,10,10.42,1
2025-11-24,SOS,11,10.27,2
2025-11-24,CHNR,12,10.19,2
2025-11-24,LUD,13,9.89,1
2025-11-24,MCGAU,14,9.86,1
2025-11-24,DCX,15,9.85,5
2025-11-25,NEOVW,1,26.09,1
2025-11-25,CELU,2,17.01,3
2025-11-25,RUBI,3,13.61,2
2025-11-25,TUYA,4,13.06,5
2025-11-25,GP,5,13.06,1
2025-11-25,DDC,6,11.86,1
2025-11-25,KDKRW,7,11.39,1
2025-11-25,BON,8,10.47,1
2025-11-25,KZIA,9,9.79,2
2025-11-25,HTCO,10,9.69,3
2025-11-25,PSNYW,11,9.68,3
2025-11-25,AVXL,12,9.3,2
2025-11-25,FOSL,13,8.85,2
2025-11-25,RDAC,14,8.64,1
2025-11-25,IMMR,15,8.28,6
2025-11-26,BQ,1,27.59,6
2025-11-26,QNTM,2,23.45,7
2025-11-26,SUPX,3,16.73,5
2025-11-26,MOBBW,4,15.38,1
2025-11-26,OSS,5,12.68,1
2025-11-26,AMBO,6,12.33,1
2025-11-26,HWH,7,11.8,1
2025-11-26,AMBR,8,11.02,4
2025-11-26,OSCX,9,10.94,5
2025-11-26,MNDR,10,10.41,3
2025-11-26,IMCC,11,10.3,1
2025-11-26,NOMA,12,10.19,4
2025-11-26,SLMT,13,9.64,2
2025-11-26,PCLA,14,9.22,1
2025-11-26,CMCT,15,8.83,3
2025-11-28,VEEE,1,16.76,3
2025-11-28,MFI,2,15.47,5
2025-11-28,BRLS,3,14.95,1
2025-11-28,WTF,4,13.32,1
2025-11-28,QNTM,5,11.76,1
2025-11-28,PMN,6,10.8,1
2025-11-28,WLACW,7,10.41,1
2025-11-28,NCEW,8,9.95,4
2025-11-28,VSME,9,9.57,1
2025-11-28,RCON,10,9.19,1
2025-11-28,CMCT,11,8.94,2
2025-11-28,NEPH,12,8.83,1
2025-11-28,FBYD,13,8.51,1
2025-11-28,LNZA,14,8.33,1
2025-11-28,ABVE,15,8.24,5
2025-12-01,MCRP,1,22.04,5
2025-12-01,QTTB,2,18.53,21
2025-12-01,WHLR,3,16.42,16
2025-12-01,FLYE,4,15.68,18
2025-12-01,AHMA,5,14.44,14
2025-12-01,WBUY,6,12.5,2
2025-12-01,GWAV,7,12.07,5
2025-12-01,NWGL,8,11.77,4
2025-12-01,MFI,9,11.57,5
2025-12-01,CNCK,10,10.25,2
2025-12-01,BGMS,11,9.8,1
2025-12-01,VSME,12,9.42,2
2025-12-01,EEIQ,13,8.66,2
2025-12-01,YDES,14,8.62,4
2025-12-01,STTK,15,8.44,3
2025-12-02,BKHAR,1,72.55,1
2025-12-02,BQ,2,31.46,18
2025-12-02,BNAI,3,22.56,3
2025-12-02,NUAIW,4,16.67,1
2025-12-02,SPHL,5,12.92,4
2025-12-02,PLRZ,6,12.54,3
2025-12-02,KZIA,7,11.98,6
2025-12-02,MSW,8,11.8,3
2025-12-02,TLRY,9,11.45,2
2025-12-02,FLYE,10,10.11,4
2025-12-02,ABTC,11,10.0,8
2025-12-02,SEV,12,9.98,1
2025-12-02,APPX,13,9.79,5
2025-12-02,JSPR,14,9.74,3
2025-12-02,RUBI,15,9.41,4
2025-12-03,UFG,1,13.82,2
2025-12-03,WOK,2,13.78,5
2025-12-03,AMCI,3,13.22,1
2025-12-03,BTTC,4,12.65,2
2025-12-03,QCLS,5,11.52,2
2025-12-03,BDTX,6,11.5,6
2025-12-03,CJMB,7,11.42,2
2025-12-03,MTEN,8,10.91,5
2025-12-03,RUBI,9,10.59,4
2025-12-03,PAVM,10,10.22,1
2025-12-03,AHMA,11,10.21,4
2025-12-03,FBYD,12,9.95,3
2025-12-03,AVXL,13,9.75,2
2025-12-03,CNCK,14,9.73,3
2025-12-03,CHR,15,9.72,2
2025-12-04,XCH,1,21.01,3
2025-12-04,XXI,2,19.69,10
2025-12-04,MCRP,3,14.71,6
2025-12-04,MTEN,4,13.46,2
2025-12-04,ISPR,5,12.93,2
2025-12-04,JYD,6,12.8,6
2025-12-04,RYET,7,12.69,1
2025-12-04,ACON,8,12.12,4
2025-12-04,NVA,9,11.1,2
2025-12-04,PLRZ,10,10.24,7
2025-12-04,PTHS,11,10.0,1
2025-12-04,SMJF,12,10.0,1
2025-12-04,AGCC,13,9.25,1
2025-12-04,KRRO,14,9.11,4
2025-12-04,BGIN,15,9.0,1
2025-12-05,LICN,1,24.05,8
2025-12-05,BBGI,2,14.84,6
2025-12-05,CLIK,3,13.75,5
2025-12-05,PLRZ,4,13.59,4
2025-12-05,AGCC,5,13.4,2
2025-12-05,SUPX,6,13.32,2
2025-12-05,GURE,7,12.72,15
2025-12-05,TXMD,8,11.88,1
2025-12-05,REED,9,11.63,2
2025-12-05,AHMA,10,11.52,4
2025-12-05,DBRG,11,11.12,3
2025-12-05,JFBR,12,10.91,6
2025-12-05,JYD,13,10.77,1
2025-12-05,ULY,14,10.47,3
2025-12-05,XXI,15,10.23,3
2025-12-08,IBIO,1,25.07,3
2025-12-08,IMMP,2,21.34,20
2025-12-08,SUGP,3,21.02,13
2025-12-08,CGTL,4,20.0,3
2025-12-08,WHLR,5,16.7,2
2025-12-08,NOMA,6,16.32,1
2025-12-08,CETX,7,14.41,9
2025-12-08,ORKT,8,13.14,2
2025-12-08,SGML,9,12.63,2
2025-12-08,HWH,10,11.44,4
2025-12-08,AGPU,11,11.32,1
2025-12-08,SPRU,12,11.14,3
2025-12-08,BDRX,13,11.03,6
2025-12-08,TWG,14,10.6,7
2025-12-08,AMCI,15,10.41,2
2025-12-09,PSNYW,1,53.16,3
2025-12-09,JZXN,2,17.56,2
2025-12-09,WBUY,3,14.73,11
2025-12-09,ORKT,4,13.94,4
2025-12-09,AMCI,5,13.36,11
2025-12-09,CETX,6,10.92,4
2025-12-09,RDAC,7,10.79,3
2025-12-09,ZSTK,8,10.68,1
2025-12-09,VMAR,9,8.51,2
2025-12-09,YYAI,10,7.98,2
2025-12-09,AIHS,11,7.96,1
2025-12-09,TE.WS,12,7.69,1
2025-12-09,EDBL,13,7.68,1
2025-12-09,IKT,14,7.44,1
2025-12-09,LAW,15,7.34,9
2025-12-10,JMG,1,19.73,12
2025-12-10,ASPC,2,19.58,11
2025-12-10,BBGI,3,18.09,11
2025-12-10,SST,4,17.65,2
2025-12-10,ORKT,5,16.13,2
2025-12-10,MTVA,6,15.73,9
2025-12-10,ENVB,7,13.58,3
2025-12-10,NXDR,8,13.58,2
2025-12-10,WOK,9,12.77,4
2025-12-10,IPW,10,12.71,1
2025-12-10,IBIO,11,12.69,8
2025-12-10,PLAY,12,12.58,3
2025-12-10,EPSM,13,12.22,1
2025-12-10,ATPC,14,11.56,11
2025-12-10,NCEL,15,11.5,4
2025-12-11,GRI,1,18.69,6
2025-12-11,MTEN,2,17.11,3
2025-12-11,GDHG,3,16.88,8
2025-12-11,MIGI,4,16.78,7
2025-12-11,BEAT,5,14.8,18
2025-12-11,JZXN,6,14.77,10
2025-12-11,BNKK,7,13.63,4
2025-12-11,SKIL,8,12.8,3
2025-12-11,NXDR,9,12.55,6
2025-12-11,TE.WS,10,12.45,1
2025-12-11,RZLT,11,12.2,2
2025-12-11,PETS,12,12.16,11
2025-12-11,PL.WS,13,11.99,8
2025-12-11,ATPC,14,11.56,4
2025-12-11,CV,15,11.52,3
2025-12-12,RYM,1,24.41,14
2025-12-12,HYFM,2,21.71,7
2025-12-12,ZDGE,3,20.37,17
2025-12-12,NCI,4,19.09,6
2025-12-12,ARBK,5,17.02,4
2025-12-12,MKZR,6,15.72,4
2025-12-12,FRMI,7,15.7,11
2025-12-12,MIGI,8,14.39,3
2025-12-12,RZLT,9,14.38,3
2025-12-12,BNRG,10,12.52,1
2025-12-12,BBGI,11,11.94,5
2025-12-12,SCAG,12,11.9,3
2025-12-12,MSOX,13,11.15,5
2025-12-12,AVXL,14,10.9,2
2025-12-12,CLYM,15,10.83,2
2025-12-15,FEBO,1,30.15,11
2025-12-15,AMCI,2,23.64,14
2025-12-15,RADX,3,18.24,12
2025-12-15,ARBB,4,17.82,10
2025-12-15,CVRD,5,15.54,2
2025-12-15,VSA,6,14.81,1
2025-12-15,JFBR,7,13.3,5
2025-12-15,ASTI,8,12.11,5
2025-12-15,KYTX,9,11.71,5
2025-12-15,NUAIW,10,11.32,5
2025-12-15,HYFM,11,11.21,1
2025-12-15,FRGT,12,11.07,1
2025-12-15,ARBK,13,10.75,4
2025-12-15,MSOX,14,10.35,6
2025-12-15,GRAN,15,10.2,1
2025-12-16,VMAR,1,53.74,21
2025-12-16,EDHL,2,24.17,7
2025-12-16,BDRX,3,16.24,7
2025-12-16,AMCI,4,15.79,7
2025-12-16,BEAT,5,14.75,7
2025-12-16,CISS,6,13.23,6
2025-12-16,EVTV,7,12.49,5
2025-12-16,DLTH,8,12.34,4
2025-12-16,CGC,9,12.2,9
2025-12-16,CMND,10,11.01,1
2025-12-16,SKIL,11,10.79,4
2025-12-16,GLXG,12,10.65,1
2025-12-16,RR,13,10.58,7
2025-12-16,CGTL,14,10.45,5
2025-12-16,ALDX,15,10.42,3
2025-12-17,PCSA,1,22.26,10
2025-12-17,TC,2,13.39,3
2025-12-17,INBS,3,12.16,7
2025-12-17,LUD,4,11.76,2
2025-12-17,CLYM,5,11.11,6
2025-12-17,CGC,6,11.0,3
2025-12-17,RZLV,7,10.87,5
2025-12-17,NDLS,8,10.36,2
2025-12-17,UCL,9,10.05,2
2025-12-17,ZGM,10,10.0,1
2025-12-17,ACCL,11,9.82,1
2025-12-17,MTEN,12,9.48,2
2025-12-17,BENF,13,9.33,2
2025-12-17,ULY,14,9.22,1
2025-12-17,MGRT,15,9.09,1
2025-12-18,GANX,1,20.85,3
2025-12-18,MTEN,2,15.63,8
2025-12-18,VELO,3,15.14,5
2025-12-18,PCLA,4,14.44,1
2025-12-18,TLRY,5,14.3,7
2025-12-18,FCEL,6,13.58,3
2025-12-18,MGRT,7,13.57,10
2025-12-18,TE.WS,8,13.05,2
2025-12-18,LHAI,9,12.69,5
2025-12-18,INBS,10,12.36,5
2025-12-18,ARBK,11,12.12,7
2025-12-18,EDAP,12,12.03,1
2025-12-18,EVTV,13,11.82,3
2025-12-18,PYXS,14,11.41,7
2025-12-18,PMVP,15,11.21,5
2025-12-19,GOVX,1,29.44,9
2025-12-19,INFY,2,23.04,12
2025-12-19,ROLR,3,22.41,1
2025-12-19,JLHL,4,15.84,11
2025-12-19,AGEN,5,14.8,7
2025-12-19,FJET,6,14.78,7
2025-12-19,AMCI,7,10.57,3
2025-12-19,RDAC,8,10.46,4
2025-12-19,VLRS,9,10.34,4
2025-12-19,TGEN,10,10.17,4
2025-12-19,OKLL,11,9.27,4
2025-12-19,TRAK,12,9.13,1
2025-12-19,GANX,13,9.09,7
2025-12-19,GIBO,14,8.99,1
2025-12-19,PCLA,15,8.89,2
2025-12-22,TNMG,1,21.23,5
2025-12-22,AUUD,2,19.7,3
2025-12-22,FJET,3,19.25,20
2025-12-22,MENS,4,17.09,18
2025-12-22,GITS,5,16.83,6
2025-12-22,DC.WS,6,14.73,1
2025-12-22,SIDU,7,14.0,9
2025-12-22,EQS,8,12.73,5
2025-12-22,FGL,9,12.45,3
2025-12-22,VELO,10,12.0,3
2025-12-22,IVVD,11,11.51,4
2025-12-22,TE.WS,12,11.02,3
2025-12-22,LHAI,13,10.8,7
2025-12-22,BNRG,14,10.73,5
2025-12-22,WVVIP,15,10.71,1
2025-12-23,DZZ,1,43.93,6
2025-12-23,PCLA,2,41.01,14
2025-12-23,ASTI,3,17.04,11
2025-12-23,CMMB,4,15.46,1
2025-12-23,ROLR,5,14.42,2
2025-12-23,APUS,6,14.37,1
2025-12-23,KZIA,7,13.64,7
2025-12-23,ASPC,8,13.11,3
2025-12-23,VUZI,9,13.01,6
2025-12-23,SIDU,10,11.2,3
2025-12-23,MLEC,11,10.97,1
2025-12-23,NUAIW,12,10.94,2
2025-12-23,MENS,13,10.42,4
2025-12-23,MGRT,14,10.42,1
2025-12-23,JFB,15,10.38,3
2025-12-24,AMCI,1,27.1,19
2025-12-24,ZKIN,2,20.19,3
2025-12-24,ASPC,3,17.52,15
2025-12-24,OMER,4,15.23,1
2025-12-24,LNKS,5,13.06,16
2025-12-24,CHAI,6,12.81,1
2025-12-24,SORA,7,12.07,3
2025-12-24,LITB,8,11.49,2
2025-12-24,MTEN,9,10.98,1
2025-12-24,MGRT,10,10.55,2
2025-12-24,QBTZ,11,10.14,3
2025-12-24,PCLA,12,10.06,4
2025-12-24,CRDF,13,10.0,4
2025-12-24,SIDU,14,9.99,4
2025-12-24,GOSS,15,8.72,3
2025-12-26,PCLA,1,24.07,10
2025-12-26,TRSG,2,16.34,3
2025-12-26,ASPC,3,15.56,13
2025-12-26,FJET,4,15.36,17
2025-12-26,ICCC,5,14.79,3
2025-12-26,SORA,6,13.77,3
2025-12-26,INHD,7,12.02,5
2025-12-26,UPC,8,11.72,5
2025-12-26,ZGM,9,11.35,3
2025-12-26,BHVN,10,11.12,3
2025-12-26,PHGE,11,10.77,1
2025-12-26,OPTX,12,10.4,5
2025-12-26,LGHL,13,10.22,3
2025-12-26,QBTZ,14,10.14,4
2025-12-26,SCWO,15,10.12,2
2025-12-29,BNAI,1,22.44,5
2025-12-29,NTRB,2,21.87,9
2025-12-29,GVH,3,18.56,17
2025-12-29,SCWO,4,15.79,4
2025-12-29,ORBS,5,15.51,11
2025-12-29,ASPC,6,14.74,7
2025-12-29,ACCL,7,13.05,3
2025-12-29,AMCI,8,13.04,2
2025-12-29,MLEC,9,12.46,4
2025-12-29,FJET,10,12.21,4
2025-12-29,JMG,11,11.93,1
2025-12-29,STI,12,11.86,3
2025-12-29,CRWG,13,10.1,5
2025-12-29,WOK,14,10.09,8
2025-12-29,BTOG,15,10.03,2
2025-12-30,PFSA,1,20.19,7
2025-12-30,BRLS,2,18.78,9
2025-12-30,ELOG,3,13.86,2
2025-12-30,MLEC,4,12.78,1
2025-12-30,ASPC,5,12.63,4
2025-12-30,FLYE,6,12.44,4
2025-12-30,NUAIW,7,11.36,2
2025-12-30,EKSO,8,10.88,5
2025-12-30,ASTI,9,10.83,8
2025-12-30,GRI,10,10.78,2
2025-12-30,SUPX,11,10.62,2
2025-12-30,ULY,12,10.24,4
2025-12-30,ANL,13,10.07,7
2025-12-30,EDHL,14,9.65,2
2025-12-30,MENS,15,9.63,3
2025-12-31,MNTS,1,26.83,7
2025-12-31,MENS,2,21.97,9
2025-12-31,PMAX,3,17.44,1
2025-12-31,INBS,4,15.17,11
2025-12-31,ELAB,5,14.39,4
2025-12-31,ESHA,6,13.43,12
2025-12-31,XCH,7,12.35,1
2025-12-31,LZMH,8,12.34,3
2025-12-31,VGAS,9,11.0,1
2025-12-31,VNDA,10,10.61,3
2025-12-31,LGCL,11,10.05,2
2025-12-31,NUAI,12,10.0,4
2025-12-31,OKUR,13,9.93,1
2025-12-31,ASPC,14,9.67,3
2025-12-31,FIEE,15,9.65,2
2026-01-02,STI,1,18.51,7
2026-01-02,ULY,2,18.51,2
2026-01-02,BNAI,3,17.84,14
2026-01-02,IRWD,4,17.17,8
2026-01-02,PRZO,5,16.07,10
2026-01-02,BUUU,6,14.21,5
