date,regime,num_trades,num_unique_symbols,num_trades_ma30,num_unique_symbols_ma30,win_rate_pct,total_pnl,regime_detected
2026-01-16,BREAKOUT,121,23,113.6,12.633333333333333,39.66942148760331,-4929.64,BREAKOUT
2026-01-20,BREAKOUT,201,31,117.6,13.566666666666666,64.17910447761194,-2171.17,BREAKOUT
2026-01-21,BREAKOUT,276,23,124.23333333333333,14.233333333333333,78.62318840579711,5736.379999999999,BREAKOUT
2026-01-22,BREAKOUT,148,15,126.5,14.533333333333333,67.56756756756756,192.6899999999997,BREAKOUT
2026-01-23,BREAKOUT,140,19,127.56666666666666,14.933333333333334,38.57142857142858,-5861.77,BREAKOUT
2026-01-26,BREAKOUT,181,21,132.23333333333332,15.366666666666667,44.751381215469614,-3361.16,BREAKOUT
2026-01-27,BREAKOUT,391,15,141.5,15.5,54.21994884910486,-3898.5500000000006,BREAKOUT
2026-01-28,BREAKOUT,155,17,145.56666666666666,15.833333333333334,21.935483870967744,-10491.92,BREAKOUT
2026-01-29,BREAKOUT,244,12,150.93333333333334,16.033333333333335,10.655737704918032,-10565.36,BREAKOUT
2026-01-30,BREAKOUT,175,17,155.76666666666668,16.433333333333334,56.00000000000001,661.3399999999997,BREAKOUT
2026-02-02,UNKNOWN,12,2,154.1,16.333333333333332,0.0,-135.26,BREAKOUT
2026-02-03,UNKNOWN,6,1,153.7,16.133333333333333,100.0,235.47,BREAKOUT
2026-02-04,UNKNOWN,6,1,153.03333333333333,16.066666666666666,0.0,-17.02,BREAKOUT
2026-02-06,UNKNOWN,6,2,151.16666666666666,15.833333333333334,16.666666666666664,-551.38,BREAKOUT
2026-02-10,UNKNOWN,7,2,150.1,15.8,14.285714285714285,-54.440000000000005,BREAKOUT
2026-02-12,UNKNOWN,6,1,147.6,15.633333333333333,0.0,-600.1700000000001,BREAKOUT
2026-02-13,UNKNOWN,7,3,142.43333333333334,15.6,85.71428571428571,567.3,BREAKOUT
2026-02-17,UNKNOWN,11,2,141.83333333333334,15.466666666666667,0.0,-56.05,BREAKOUT
