symbol,event_time_et,event_time_utc,event_type,open,close,pct_move_1m,pct_move_3m,rel_vol_30d,prev_close,price_929,day_gain_pct_929plus,day_gain_pct_event,float_shares,float_lt_20m,pillar_day_gain_10pct,pillar_rel_vol_5x,pillar_score,news_has_catalyst,news_article_count,news_specific_count
SXTC,2025-10-10T09:46:00-04:00,2025-10-10T13:46:00+00:00,gap_3m_3pct,1.59,1.59,0.0,5.298013245033117,0.18823798496154615,1.55,1.51,-2.580645161290329,2.580645161290329,960000,True,False,False,1,,,
TCRT,2025-10-10T09:46:00-04:00,2025-10-10T13:46:00+00:00,gap_3m_3pct,3.3212,3.48,4.781404311694559,4.4417767106842865,0.030272989900045535,3.99,3.345,-16.16541353383458,-12.781954887218049,2230000,True,False,False,1,,,
TKNO,2025-10-10T09:46:00-04:00,2025-10-10T13:46:00+00:00,gap_3m_3pct,5.105,5.13,0.48971596474043366,3.0120481927710774,0.46818389452408815,5.05,5.1,0.990099009900991,1.5841584158415856,53530000,False,False,False,0,,,
ABTS,2025-10-10T09:47:00-04:00,2025-10-10T13:47:00+00:00,gap_3m_3pct,9.0,9.0,0.0,5.633802816901423,0.4135317124309504,8.37,8.5,1.55316606929512,7.526881720430123,2370000,True,False,False,1,,,
AMPX.WS,2025-10-10T09:47:00-04:00,2025-10-10T13:47:00+00:00,gap_3m_3pct,5.43,5.43,0.0,6.0546875,0.04685442235756021,5.03,5.12,1.7892644135188762,7.9522862823061535,130479999,False,False,False,0,,,
CVU,2025-10-10T09:47:00-04:00,2025-10-10T13:47:00+00:00,gap_3m_3pct,2.5828,2.5828,0.0,3.312000000000004,0.19145497492851518,2.47,2.5,1.2145748987854255,4.566801619433192,13190000,True,False,False,1,,,
EBON,2025-10-10T09:47:00-04:00,2025-10-10T13:47:00+00:00,gap_3m_3pct,4.99,5.0,0.2004008016031955,3.0927835051546504,0.36289818863210493,5.0,4.86,-2.7999999999999914,0.0,6280000,True,False,False,1,,,
FLUX,2025-10-10T09:47:00-04:00,2025-10-10T13:47:00+00:00,gap_3m_3pct,6.73,6.8569,1.8855869242199175,4.685496183206106,1.8251705323897414,5.94,6.1884,4.181818181818175,15.436026936026925,24900000,False,False,False,0,,,
JFU,2025-10-10T09:47:00-04:00,2025-10-10T13:47:00+00:00,gap_3m_3pct,4.665,4.7534,1.8949624866023695,5.434300416999371,10.009317296290021,4.2,4.0,-4.761904761904767,13.176190476190474,235470000,False,False,True,1,,,
SCWO,2025-10-10T09:47:00-04:00,2025-10-10T13:47:00+00:00,gap_3m_3pct,0.71,0.73,2.8169014084507005,5.020860307869368,0.8165582962885735,0.599,0.7001,16.878130217028374,21.869782971619365,16920000,True,True,False,2,,,
SES,2025-10-10T09:47:00-04:00,2025-10-10T13:47:00+00:00,gap_3m_3pct,3.18,3.2091,0.9150943396226241,3.519354838709665,1.3186914525022713,2.98,3.07,3.0201342281879207,7.687919463087245,365070000,False,False,False,0,,,
SHMD,2025-10-10T09:47:00-04:00,2025-10-10T13:47:00+00:00,gap_3m_3pct,2.645,2.645,0.0,5.732331307962912,0.982944657152802,2.55,2.5016,-1.8980392156862758,3.7254901960784403,43060000,False,False,False,0,,,
SLDP,2025-10-10T09:47:00-04:00,2025-10-10T13:47:00+00:00,gap_3m_3pct,6.62,6.7412,1.8308157099697908,5.199750312109863,1.1830079635710704,6.03,6.02,-0.16583747927032544,11.794361525704812,207210000,False,False,False,0,,,
VSME,2025-10-10T09:47:00-04:00,2025-10-10T13:47:00+00:00,gap_3m_3pct,1.53,1.58,3.267973856209161,3.606557377049202,2.3253461396537802,1.3,1.49,14.615384615384608,21.53846153846155,2750000,True,True,False,2,,,
BBOT,2025-10-10T09:48:00-04:00,2025-10-10T13:48:00+00:00,gap_3m_3pct,12.3825,12.43,0.38360589541690526,3.3250207813798838,0.42422288740501957,12.37,12.44,0.5658852061438902,0.48504446240906773,79990000,False,False,False,0,,,
BIAF,2025-10-10T09:48:00-04:00,2025-10-10T13:48:00+00:00,gap_3m_3pct,2.855,3.02,5.779334500875666,5.679392518458903,0.018331009169136273,2.9,2.8801,-0.6862068965517221,4.137931034482767,4500000,True,False,False,1,,,
DRTS,2025-10-10T09:48:00-04:00,2025-10-10T13:48:00+00:00,gap_3m_3pct,3.9596,3.9596,0.0,3.926509186351712,0.25575419303141667,3.87,3.86,-0.25839793281654533,2.3152454780361653,85260000,False,False,False,0,,,
SCOR,2025-10-10T09:48:00-04:00,2025-10-10T13:48:00+00:00,gap_3m_3pct,8.15,8.15,0.0,3.2953105196451338,0.00773260025632929,8.05,7.89,-1.9875776397515699,1.2422360248447228,14880000,True,False,False,1,,,
SCWO,2025-10-10T09:48:00-04:00,2025-10-10T13:48:00+00:00,gap_3m_3pct,0.7299,0.7428,1.7673653925195154,3.743016759776552,0.899343171666835,0.599,0.7001,16.878130217028374,24.006677796327214,16920000,True,True,False,2,,,
SLDP,2025-10-10T09:48:00-04:00,2025-10-10T13:48:00+00:00,gap_3m_3pct,6.7412,6.83,1.317272889099863,3.2501889644746873,1.2607868855170172,6.03,6.02,-0.16583747927032544,13.266998341625214,207210000,False,False,False,0,,,
TRON,2025-10-10T09:48:00-04:00,2025-10-10T13:48:00+00:00,gap_3m_3pct,4.47,4.65,4.026845637583909,5.922551252847397,3.1237316030145506,3.99,4.23,6.015037593984962,16.541353383458656,257120000,False,False,False,0,,,
BAIG,2025-10-10T09:49:00-04:00,2025-10-10T13:49:00+00:00,gap_3m_3pct,27.97,28.42,1.608866642831619,5.064695009242137,2.433357438199854,23.9,24.06,0.6694560669456173,18.9121338912134,,,False,False,0,,,
BLBX,2025-10-10T09:49:00-04:00,2025-10-10T13:49:00+00:00,gap_3m_3pct,8.95,8.95,0.0,3.2295271049596286,1.403766662442598,8.93,9.22,3.2474804031355164,0.2239641657334701,4310000,True,False,False,1,,,
CLIK,2025-10-10T09:49:00-04:00,2025-10-10T13:49:00+00:00,gap_3m_3pct,7.9,7.9,0.0,4.0843214756258295,0.010504081464828558,0.2798,7.2,2473.2666190135815,2723.445318084346,3260000,True,True,False,2,,,
EDAP,2025-10-10T09:49:00-04:00,2025-10-10T13:49:00+00:00,gap_3m_3pct,2.253,2.253,0.0,7.285714285714295,70.72,2.17,2.2,1.382488479262678,3.824884792626726,37390000,False,False,True,1,,,
OWNB,2025-10-10T09:49:00-04:00,2025-10-10T13:49:00+00:00,gap_3m_3pct,38.4381,38.439,0.002341426865526408,3.609164420485178,0.31347116989854884,37.0516,37.1,0.13062863682000714,3.7445076595882476,,,False,False,0,,,
QNRX,2025-10-10T09:49:00-04:00,2025-10-10T13:49:00+00:00,gap_3m_3pct,13.2,14.2999,8.332575757575755,20.470935130581292,7.70932492735372,8.16,12.1,48.28431372549018,75.24387254901958,56570000,False,True,True,2,,,
QTTB,2025-10-10T09:49:00-04:00,2025-10-10T13:49:00+00:00,gap_3m_3pct,3.5328,3.67,3.8836050724637694,3.966005665722383,1.8371853761718213,3.24,3.5,8.024691358024683,13.271604938271597,12300000,True,False,False,1,,,
VTAK,2025-10-10T09:49:00-04:00,2025-10-10T13:49:00+00:00,gap_3m_3pct,3.0,3.08,2.6666666666666616,3.0100334448160515,0.7611660025565119,2.86,2.91,1.7482517482517501,7.692307692307709,1670000,True,False,False,1,,,
FGL,2025-10-10T09:50:00-04:00,2025-10-10T13:50:00+00:00,gap_3m_3pct,0.3903,0.4001,2.510889059697674,3.0919866013914055,0.1244559260300793,0.3954,0.395,-0.1011633788568389,1.1886697015680348,19420000,True,False,False,1,,,
FSI,2025-10-10T09:50:00-04:00,2025-10-10T13:50:00+00:00,gap_3m_3pct,9.2945,9.2945,0.0,4.198430493273531,0.1842442789316172,8.9,9.05,1.6853932584269593,4.432584269662909,12690000,True,False,False,1,,,
QNRX,2025-10-10T09:50:00-04:00,2025-10-10T13:50:00+00:00,gap_3m_3pct,14.0701,15.36,9.167667607195407,19.906323185011708,8.091656254391927,8.16,12.1,48.28431372549018,88.23529411764706,56570000,False,True,True,2,,,
AEON,2025-10-10T09:51:00-04:00,2025-10-10T13:51:00+00:00,gap_3m_3pct,1.08,1.14,5.555555555555536,5.555555555555536,9.212071283007415,,1.0868,,,37155500,False,False,True,1,,,
CMCM,2025-10-10T09:51:00-04:00,2025-10-10T13:51:00+00:00,gap_3m_3pct,8.4813,8.4813,0.0,3.2265524208271223,0.5183722592049343,8.34,8.3,-0.47961630695442237,1.6942446043165305,30690000,False,False,False,0,,,
FGL,2025-10-10T09:51:00-04:00,2025-10-10T13:51:00+00:00,gap_3m_3pct,0.4015,0.4002,-0.32378580323786377,3.0646407416945687,0.11072192303183262,0.3954,0.395,-0.1011633788568389,1.2139605462822445,19420000,True,False,False,1,,,
IMSRW,2025-10-10T09:51:00-04:00,2025-10-10T13:51:00+00:00,gap_3m_3pct,8.2,8.42,2.682926829268295,3.9506172839506304,1.0980852350998929,7.3,7.59,3.972602739726039,15.342465753424662,,,False,False,0,,,
SLE,2025-10-10T09:51:00-04:00,2025-10-10T13:51:00+00:00,gap_3m_3pct,4.2,4.2984,2.3428571428571354,3.826086956521757,9.292215665784932,3.56,4.81,35.11235955056178,20.741573033707873,1170000,True,True,True,3,,,
UXIN,2025-10-10T09:51:00-04:00,2025-10-10T13:51:00+00:00,gap_3m_3pct,3.53,3.56,0.8498583569405138,3.488372093023262,0.9765819046072745,3.4,3.34,-1.764705882352946,4.705882352941182,6758900000,False,False,False,0,,,
XXI,2025-10-10T09:51:00-04:00,2025-10-10T13:51:00+00:00,gap_3m_3pct,23.79,23.79,0.0,6.490599820948972,1.1889591581135104,22.75,22.3464,-1.7740659340659382,4.57142857142856,651390000,False,False,False,0,,,
AURE,2025-10-10T09:52:00-04:00,2025-10-10T13:52:00+00:00,gap_3m_3pct,1.109,1.1181,0.820559062218229,3.4320074005550483,1046.7335650323612,,1.4,,,,,False,True,1,,,
CHCI,2025-10-10T09:52:00-04:00,2025-10-10T13:52:00+00:00,gap_3m_3pct,13.783,13.88,0.7037655082347882,3.8922155688622784,1.0355005983246908,13.65,13.36,-2.124542124542128,1.684981684981679,10090000,True,False,False,1,,,
CLIK,2025-10-10T09:52:00-04:00,2025-10-10T13:52:00+00:00,gap_3m_3pct,7.8419,7.8419,0.0,7.7598526905952925,0.00913499155274922,0.2798,7.2,2473.2666190135815,2702.6804860614725,3260000,True,True,False,2,,,
DRCT,2025-10-10T09:52:00-04:00,2025-10-10T13:52:00+00:00,gap_3m_3pct,0.3449,0.3449,0.0,3.6046860919195067,5.65666697293073,0.3555,0.3201,-9.95780590717299,-2.9817158931082943,1440000,True,False,True,2,,,
STEM,2025-10-10T09:52:00-04:00,2025-10-10T13:52:00+00:00,gap_3m_3pct,24.65,25.34,2.7991886409736377,4.065708418891156,0.9904282271183305,22.98,23.26,1.2184508268059169,10.26979982593559,8390000,True,False,False,1,,,
BTTC,2025-10-10T09:53:00-04:00,2025-10-10T13:53:00+00:00,gap_3m_3pct,6.71,6.91,2.980625931445613,3.1343283582089487,0.07857454683072046,6.91,6.37,-7.814761215629518,0.0,7720000,True,False,False,1,,,
CPSS,2025-10-10T09:53:00-04:00,2025-10-10T13:53:00+00:00,gap_3m_3pct,8.2,8.2,0.0,3.535353535353525,29.95309168443497,7.87,7.87,0.0,4.193138500635318,22070000,False,False,True,1,,,
EPSM,2025-10-10T09:53:00-04:00,2025-10-10T13:53:00+00:00,gap_3m_3pct,41.625,41.85,0.540540540540535,3.078817733990147,0.2783466139564588,37.63,40.0,6.298166356630341,11.214456550624497,13440000,True,False,False,1,,,
EXOD,2025-10-10T09:53:00-04:00,2025-10-10T13:53:00+00:00,gap_3m_3pct,30.5,30.5,0.0,4.541559554413022,3.317044781810337,29.67,29.77,0.3370407819346166,2.7974384900572913,29280000,False,False,False,0,,,
JFU,2025-10-10T09:53:00-04:00,2025-10-10T13:53:00+00:00,gap_3m_3pct,4.7983,4.7899,-0.17506200112539227,6.442222222222238,,4.2,4.0,-4.761904761904767,14.0452380952381,235470000,False,False,False,0,,,
SCWO,2025-10-10T09:53:00-04:00,2025-10-10T13:53:00+00:00,gap_3m_3pct,0.7439,0.7681,3.253125420083336,4.788540245566164,1.1746589415276791,0.599,0.7001,16.878130217028374,28.23038397328883,16920000,True,True,False,2,,,
UPC,2025-10-10T09:53:00-04:00,2025-10-10T13:53:00+00:00,gap_3m_3pct,7.2744,7.28,0.07698229407235857,3.409090909090917,0.004342221065748384,7.22,7.04,-2.4930747922437657,0.8310249307479367,560000,True,False,False,1,,,
ZEO,2025-10-10T09:53:00-04:00,2025-10-10T13:53:00+00:00,gap_3m_3pct,1.4699,1.5,2.0477583509082242,3.241792277513933,0.1652511158621207,,1.41,,,,,False,False,0,,,
CLIK,2025-10-10T09:54:00-04:00,2025-10-10T13:54:00+00:00,gap_3m_3pct,7.98,7.98,0.0,5.285378789877826,0.006725905929550269,0.2798,7.2,2473.2666190135815,2752.0371694067194,3260000,True,True,False,2,,,
ORKT,2025-10-10T09:54:00-04:00,2025-10-10T13:54:00+00:00,gap_3m_3pct,2.23,2.23,0.0,3.745056989997675,0.37081299845256516,2.23,2.21,-0.8968609865470878,0.0,5840000,True,False,False,1,,,
WBX,2025-10-10T09:54:00-04:00,2025-10-10T13:54:00+00:00,gap_3m_3pct,6.69,6.7301,0.5994020926756383,3.859567901234562,1.487949461295487,6.64,6.6017,-0.5768072289156545,1.356927710843392,15070000,True,False,False,1,,,
YDDL,2025-10-10T09:54:00-04:00,2025-10-10T13:54:00+00:00,gap_3m_3pct,7.5,7.539,0.5199999999999871,3.986206896551714,,5.42,8.21,51.47601476014763,39.09594095940958,54000000,False,True,False,1,,,
ZEO,2025-10-10T09:54:00-04:00,2025-10-10T13:54:00+00:00,gap_3m_3pct,1.51,1.5199,0.6556291390728441,3.3945578231292517,0.3352883472122166,,1.41,,,,,False,False,0,,,
ZKIN,2025-10-10T09:54:00-04:00,2025-10-10T13:54:00+00:00,gap_3m_3pct,2.66,2.66,0.0,4.313725490196085,0.01049963051153625,2.62,2.55,-2.6717557251908497,1.526717557251911,17270000,True,False,False,1,,,
AEBI,2025-10-10T09:55:00-04:00,2025-10-10T13:55:00+00:00,gap_3m_3pct,12.045,12.045,0.0,3.8362068965517304,0.28263598937195245,11.99,11.6,-3.252710592160135,0.4587155963302836,77340000,False,False,False,0,,,
FTFT,2025-10-10T09:55:00-04:00,2025-10-10T13:55:00+00:00,gap_3m_3pct,2.2923,2.2923,0.0,3.705211726384361,0.044967805614806775,2.24,2.24,0.0,2.334821428571421,5050000,True,False,False,1,,,
GWAV,2025-10-10T09:55:00-04:00,2025-10-10T13:55:00+00:00,gap_3m_3pct,6.61,6.7207,1.6747352496217838,4.035603715170288,3.4250807470860836,6.4219,6.46,0.5932823619178018,4.6528286021271015,830000,True,False,False,1,,,
JFU,2025-10-10T09:55:00-04:00,2025-10-10T13:55:00+00:00,gap_3m_3pct,4.9456,5.0176,1.4558395341313535,4.7537526879475545,,4.2,4.0,-4.761904761904767,19.466666666666654,235470000,False,False,False,0,,,
SPHL,2025-10-10T09:55:00-04:00,2025-10-10T13:55:00+00:00,gap_3m_3pct,0.6422,0.6429,0.10900031142946354,10.825719703499415,0.012034564811815043,0.5801,0.5976,3.016721254956045,10.825719703499415,1650000,True,False,False,1,,,
VIVS,2025-10-10T09:55:00-04:00,2025-10-10T13:55:00+00:00,gap_3m_3pct,3.4089,3.4,-0.26108128721875623,5.919003115264787,0.0851834141676344,3.325,3.32,-0.15037593984963404,2.2556390977443552,2610000,True,False,False,1,,,
ADAG,2025-10-10T09:56:00-04:00,2025-10-10T13:56:00+00:00,gap_3m_3pct,1.98,1.99,0.5050505050504972,4.188481675392675,0.532378459075272,1.95,1.98,1.538461538461533,2.051282051282044,58910000,False,False,False,0,,,
CRGO,2025-10-10T09:56:00-04:00,2025-10-10T13:56:00+00:00,gap_3m_3pct,3.5997,3.5997,0.0,5.254385964912278,0.1117667638483965,3.4,3.41,0.2941176470588225,5.873529411764711,51290000,False,False,False,0,,,
JFU,2025-10-10T09:56:00-04:00,2025-10-10T13:56:00+00:00,gap_3m_3pct,5.14,5.325,3.599221789883278,9.118852459016402,,4.2,4.0,-4.761904761904767,26.785714285714278,235470000,False,False,False,0,,,
ZEO,2025-10-10T09:56:00-04:00,2025-10-10T13:56:00+00:00,gap_3m_3pct,1.5999,1.6026,0.168760547534208,5.4411474439107765,0.4612239975014917,,1.41,,,,,False,False,0,,,
DWSN,2025-10-10T09:57:00-04:00,2025-10-10T13:57:00+00:00,gap_3m_3pct,1.9082,1.9082,0.0,3.6896158235070198,0.6876890985285551,2.03,1.9229,-5.275862068965509,-5.999999999999995,31050000,False,False,False,0,,,
GWAV,2025-10-10T09:57:00-04:00,2025-10-10T13:57:00+00:00,gap_3m_3pct,6.8192,6.83,0.15837634913185017,3.3282904689863724,3.2846925896989005,6.4219,6.46,0.5932823619178018,6.354817110201028,830000,True,False,False,1,,,
NCEW,2025-10-10T09:57:00-04:00,2025-10-10T13:57:00+00:00,gap_3m_3pct,0.637,0.6459,1.3971742543171128,7.007952286282304,0.04377104377104377,0.6026,0.6036,0.16594756057086713,7.1855293727182135,2690000,True,False,False,1,,,
NKLR,2025-10-10T09:57:00-04:00,2025-10-10T13:57:00+00:00,gap_3m_3pct,15.85,16.5,4.100946372239744,5.560815825165699,1.6445656491408212,15.52,15.65,0.8376288659793785,6.314432989690721,70300000,False,False,False,0,,,
NUAIW,2025-10-10T09:57:00-04:00,2025-10-10T13:57:00+00:00,gap_3m_3pct,0.6465,0.6465,0.0,7.74999999999999,1.4576079938694357,0.55,0.63,14.545454545454529,17.545454545454533,,,True,False,1,,,
ZEO,2025-10-10T09:57:00-04:00,2025-10-10T13:57:00+00:00,gap_3m_3pct,1.6037,1.62,1.0163995759805644,5.420706709182022,0.458157855662631,,1.41,,,,,False,False,0,,,
ATHE,2025-10-10T09:58:00-04:00,2025-10-10T13:58:00+00:00,gap_3m_3pct,4.35,4.35,0.0,3.381895097083909,0.027208641823963837,4.5,4.18,-7.1111111111111125,-3.3333333333333437,10875420000,False,False,False,0,,,
BTTC,2025-10-10T09:58:00-04:00,2025-10-10T13:58:00+00:00,gap_3m_3pct,6.8802,7.1124,3.37490189238685,3.6793002915451956,0.11891671046351615,6.91,6.37,-7.814761215629518,2.929088277858183,7720000,True,False,False,1,,,
GANX,2025-10-10T09:58:00-04:00,2025-10-10T13:58:00+00:00,gap_3m_3pct,2.02,2.07,2.4752475247524774,3.2418952618453734,1.3990467303199638,2.08,2.14,2.8846153846153966,-0.48076923076924016,38460000,False,False,False,0,,,
GV,2025-10-10T09:58:00-04:00,2025-10-10T13:58:00+00:00,gap_3m_3pct,1.72,1.765,2.6162790697674465,5.022015946685698,0.02599484260796332,1.71,1.73,1.1695906432748648,3.2163742690058506,5610000,True,False,False,1,,,
GWH,2025-10-10T09:58:00-04:00,2025-10-10T13:58:00+00:00,gap_3m_3pct,3.36,3.475,3.4226190476190466,3.731343283582089,1416.578105277522,1.72,3.63,111.04651162790695,102.03488372093025,23380000,False,True,True,2,,,
LEE,2025-10-10T09:58:00-04:00,2025-10-10T13:58:00+00:00,gap_3m_3pct,4.7872,4.7872,0.0,3.8438177874186463,0.11708814193521264,4.7,4.61,-1.9148936170212738,1.8553191489361742,22240000,False,False,False,0,,,
MGN,2025-10-10T09:58:00-04:00,2025-10-10T13:58:00+00:00,gap_3m_3pct,2.8896,2.8896,0.0,5.076363636363634,0.07469569453793544,2.88,2.88,0.0,0.33333333333334103,16250000,True,False,False,1,,,
NUAIW,2025-10-10T09:58:00-04:00,2025-10-10T13:58:00+00:00,gap_3m_3pct,0.6461,0.685,6.020739823556731,6.482201150318678,1.219439513061121,0.55,0.63,14.545454545454529,24.545454545454536,,,True,False,1,,,
RADX,2025-10-10T09:58:00-04:00,2025-10-10T13:58:00+00:00,gap_3m_3pct,7.6181,7.6181,0.0,3.366350067842605,0.38888092849978506,7.45,7.45,0.0,2.2563758389261723,3544220000,False,False,False,0,,,
SPHL,2025-10-10T09:58:00-04:00,2025-10-10T13:58:00+00:00,gap_3m_3pct,0.637,0.6372,0.031397174254310656,9.862068965517246,0.012647960105218566,0.5801,0.5976,3.016721254956045,9.843130494742303,1650000,True,False,False,1,,,
BTTC,2025-10-10T09:59:00-04:00,2025-10-10T13:59:00+00:00,gap_3m_3pct,7.0973,7.3,2.8560156679300563,6.07689848586126,0.10866798772706251,6.91,6.37,-7.814761215629518,5.643994211287984,7720000,True,False,False,1,,,
GWH,2025-10-10T09:59:00-04:00,2025-10-10T13:59:00+00:00,gap_3m_3pct,3.47,3.54,2.0172910662824117,5.347736809213455,1042.844671501663,1.72,3.63,111.04651162790695,105.8139534883721,23380000,False,True,True,2,,,
JFU,2025-10-10T09:59:00-04:00,2025-10-10T13:59:00+00:00,gap_3m_3pct,5.26,5.3978,2.6197718631178812,12.22037422037423,244.24665391969407,4.2,4.0,-4.761904761904767,28.519047619047623,235470000,False,False,True,1,,,
LEE,2025-10-10T09:59:00-04:00,2025-10-10T13:59:00+00:00,gap_3m_3pct,4.9862,4.9862,0.0,4.972631578947362,0.6697247706422018,4.7,4.61,-1.9148936170212738,6.08936170212766,22240000,False,False,False,0,,,
OKLL,2025-10-10T09:59:00-04:00,2025-10-10T13:59:00+00:00,gap_3m_3pct,101.32,104.0,2.645084879589432,3.8753495805033955,1.2153765391113565,89.5,88.02,-1.6536312849162016,16.201117318435763,,,False,False,0,,,
RGTX,2025-10-10T09:59:00-04:00,2025-10-10T13:59:00+00:00,gap_3m_3pct,351.31,357.9994,1.9041302553300499,3.47999768759395,1.1024758563260475,347.92,359.0,3.184640147160267,2.897045297769596,,,False,False,0,,,
SCWO,2025-10-10T09:59:00-04:00,2025-10-10T13:59:00+00:00,gap_3m_3pct,0.73,0.735,0.6849315068493178,3.04219823356231,1.4211566379145464,0.599,0.7001,16.878130217028374,22.704507512520866,16920000,True,True,False,2,,,
BNKK,2025-10-10T10:00:00-04:00,2025-10-10T14:00:00+00:00,gap_1m_10pct,0.2783,0.3173,14.013654329859882,1.3090676883780406,0.8081287708992531,0.3917,0.39,-0.43400561654326486,-18.99412815930558,5300000,True,False,False,1,,,
CRGO,2025-10-10T10:00:00-04:00,2025-10-10T14:00:00+00:00,gap_3m_3pct,3.6013,3.6013,0.0,4.688953488372105,0.07947547027525242,3.4,3.41,0.2941176470588225,5.920588235294133,51290000,False,False,False,0,,,
GNPX,2025-10-10T10:00:00-04:00,2025-10-10T14:00:00+00:00,gap_3m_3pct,0.2136,0.2156,0.9363295880149725,3.6040365209034197,1.4507659344220853,0.2313,0.2249,-2.766969303934297,-6.78772157371379,2320000,True,False,False,1,,,
MOB,2025-10-10T10:00:00-04:00,2025-10-10T14:00:00+00:00,gap_3m_3pct,8.672,8.89,2.5138376383763816,3.3120278907611933,0.45733466374716303,8.78,9.12,3.8724373576309867,1.252847380410027,3289470000,False,False,False,0,,,
QNRX,2025-10-10T10:00:00-04:00,2025-10-10T14:00:00+00:00,gap_3m_3pct,17.5,19.25,10.000000000000009,34.616325988293625,7.438887597241372,8.16,12.1,48.28431372549018,135.906862745098,56570000,False,True,True,2,,,
SNT,2025-10-10T10:00:00-04:00,2025-10-10T14:00:00+00:00,gap_3m_3pct,4.8,4.8,0.0,4.121475054229928,1.0922528363047002,4.78,4.78,0.0,0.4184100418409997,23330000,False,False,False,0,,,
ZEO,2025-10-10T10:00:00-04:00,2025-10-10T14:00:00+00:00,gap_3m_3pct,1.62,1.66,2.4691358024691246,4.402515723270439,0.6560019144477315,,1.41,,,,,False,False,0,,,
AEON,2025-10-10T10:01:00-04:00,2025-10-10T14:01:00+00:00,gap_3m_3pct,1.149,1.17,1.8276762402088753,3.539823008849563,6.891463678502098,,1.0868,,,37155500,False,False,True,1,,,
BNKK,2025-10-10T10:01:00-04:00,2025-10-10T14:01:00+00:00,gap_3m_3pct,0.3181,0.3267,2.7035523420308127,16.015625,0.8507182767168474,0.3917,0.39,-0.43400561654326486,-16.594332397242784,5300000,True,False,False,1,,,
CPIX,2025-10-10T10:01:00-04:00,2025-10-10T14:01:00+00:00,gap_3m_3pct,3.6884,3.6884,0.0,4.487252124645891,0.5371858785227388,3.552,3.53,-0.6193693693693714,3.840090090090098,14960000,True,False,False,1,,,
NKLR,2025-10-10T10:01:00-04:00,2025-10-10T14:01:00+00:00,gap_3m_3pct,16.69,17.0,1.8573996405032878,3.0927835051546504,1.856604153514406,15.52,15.65,0.8376288659793785,9.536082474226815,70300000,False,False,False,0,,,
RNAZ,2025-10-10T10:01:00-04:00,2025-10-10T14:01:00+00:00,gap_3m_3pct,15.2,15.2,0.0,5.702364394993031,0.00602952092672408,14.78,14.25,-3.5859269282814576,2.841677943166432,920000,True,False,False,1,,,
VWAVW,2025-10-10T10:01:00-04:00,2025-10-10T14:01:00+00:00,gap_3m_3pct,0.4714,0.4714,0.0,4.755555555555557,,0.4202,0.46,9.471680152308416,12.18467396477867,,,False,False,0,,,
AMST,2025-10-10T10:02:00-04:00,2025-10-10T14:02:00+00:00,gap_3m_3pct,3.56,3.56,0.0,4.154476301930954,0.0005723987605893988,3.52,3.418,-2.8977272727272685,1.1363636363636465,4570000,True,False,False,1,,,
ANY,2025-10-10T10:02:00-04:00,2025-10-10T14:02:00+00:00,gap_3m_3pct,1.0001,1.01,0.9899010098990191,3.050709111315175,4.627745478036176,0.92,0.9297,1.0543478260869543,9.782608695652172,33930000,False,False,False,0,,,
ARBK,2025-10-10T10:02:00-04:00,2025-10-10T14:02:00+00:00,gap_3m_3pct,0.632,0.6652,5.253164556962031,6.859437751004016,0.20325942250414378,0.6101,0.627,2.770037698737915,9.031306343222422,720660000,False,False,False,0,,,
BNKK,2025-10-10T10:02:00-04:00,2025-10-10T14:02:00+00:00,gap_3m_3pct,0.3236,0.3339,3.1829419035846573,5.231641979199475,0.8639342320124761,0.3917,0.39,-0.43400561654326486,-14.756190962471283,5300000,True,False,False,1,,,
ELOG,2025-10-10T10:02:00-04:00,2025-10-10T14:02:00+00:00,gap_3m_3pct,2.41,2.48,2.9045643153526868,3.3333333333333437,0.6912759371775765,2.48,2.4,-3.2258064516129115,0.0,12020000,True,False,False,1,,,
NERV,2025-10-10T10:02:00-04:00,2025-10-10T14:02:00+00:00,gap_3m_3pct,2.5,2.55,2.0000000000000018,4.938271604938249,0.026051364934320375,2.57,2.42,-5.836575875486383,-0.7782101167315147,43270000,False,False,False,0,,,
SLE,2025-10-10T10:02:00-04:00,2025-10-10T14:02:00+00:00,gap_3m_3pct,4.035,4.2,4.089219330855021,4.438642297650142,8.782022248344726,3.56,4.81,35.11235955056178,17.97752808988764,1170000,True,True,True,3,,,
SPCE,2025-10-10T10:02:00-04:00,2025-10-10T14:02:00+00:00,gap_3m_3pct,4.575,4.6667,2.004371584699438,3.0176600441500945,3.3289581772870482,4.06,4.075,0.3694581280788256,14.94334975369458,73130000,False,False,False,0,,,
KDKRW,2025-10-10T10:03:00-04:00,2025-10-10T14:03:00+00:00,gap_3m_3pct,1.54,1.5799,2.590909090909088,5.3266666666666795,2.5161479869423284,1.43,1.76,23.076923076923084,10.482517482517494,,,True,False,1,,,
OKLL,2025-10-10T10:03:00-04:00,2025-10-10T14:03:00+00:00,gap_3m_3pct,106.7299,108.55,1.7053328073951102,4.899497487437188,1.3611364313901488,89.5,88.02,-1.6536312849162016,21.28491620111732,,,False,False,0,,,
PAVM,2025-10-10T10:03:00-04:00,2025-10-10T14:03:00+00:00,gap_3m_3pct,0.5446,0.5446,0.0,3.713578366025505,8.182427155852093,0.489,0.5285,8.077709611451933,11.370143149284239,1000000,True,False,True,2,,,
