trade_date,symbol,run_start_time_et,run_end_time_et,run_minutes,run_gain_pct,pre_time_et,pre_open,pre_high,pre_low,pre_close,pre_volume,pre_trade_count,pre_vwap,pre_rel_vol_30d,pre_range_pct,pre_body_pct,window_5m_return_pct,window_5m_volume_sum,window_5m_green_frac
2026-01-21,RIME,2026-01-21T09:17:00-05:00,2026-01-21T09:17:00-05:00,1,6.917621385706485,2026-01-21T09:16:00-05:00,0.9209,0.9346,0.8568,0.9079,82088,307,0.905602,0.19327100316321638,8.448257139754585,-1.4116625040721045,13.007219317898944,271237,0.2
2026-01-21,RIME,2026-01-21T09:19:00-05:00,2026-01-21T09:21:00-05:00,3,5.249665626393218,2026-01-21T09:18:00-05:00,0.9618,0.98,0.89,0.89,95902,310,0.935549,3.6057825790421467,9.35745477230193,-7.465169473903095,9.876543209876543,470442,0.4
2026-01-21,RIME,2026-01-21T09:19:00-05:00,2026-01-21T09:22:00-05:00,4,5.873829692376287,2026-01-21T09:18:00-05:00,0.9618,0.98,0.89,0.89,95902,310,0.935549,3.6057825790421467,9.35745477230193,-7.465169473903095,9.876543209876543,470442,0.4
2026-01-21,RIME,2026-01-21T09:19:00-05:00,2026-01-21T09:23:00-05:00,5,8.002674988854208,2026-01-21T09:18:00-05:00,0.9618,0.98,0.89,0.89,95902,310,0.935549,3.6057825790421467,9.35745477230193,-7.465169473903095,9.876543209876543,470442,0.4
2026-01-21,RIME,2026-01-21T09:29:00-05:00,2026-01-21T09:29:00-05:00,1,5.295654238898129,2026-01-21T09:28:00-05:00,0.8483,0.85,0.82,0.8337,26287,102,0.832756,0.5638818682407418,3.536484734174234,-1.7210892372981326,-13.971726344030543,426479,0.2
2026-01-21,ROLR,2026-01-21T10:07:00-05:00,2026-01-21T10:07:00-05:00,1,9.277031349968002,2026-01-21T10:06:00-05:00,7.855,8.0,7.7,7.77,35433,200,7.79831,0.43344315668162575,3.8192234245703354,-1.082113303628273,-11.402508551881418,201984,0.2
2026-01-21,ROLR,2026-01-21T10:09:00-05:00,2026-01-21T10:12:00-05:00,4,7.397459165154263,2026-01-21T10:08:00-05:00,8.5285,8.5285,8.3,8.3,22490,131,8.368528,0.5969774131514528,2.6792519200328146,-2.6792519200328146,1.4669926650366927,204398,0.4
2026-01-21,ROLR,2026-01-21T10:09:00-05:00,2026-01-21T10:13:00-05:00,5,6.9570477918935225,2026-01-21T10:08:00-05:00,8.5285,8.5285,8.3,8.3,22490,131,8.368528,0.5969774131514528,2.6792519200328146,-2.6792519200328146,1.4669926650366927,204398,0.4
2026-01-21,ROLR,2026-01-21T10:17:00-05:00,2026-01-21T10:18:00-05:00,2,5.56213017751479,2026-01-21T10:16:00-05:00,8.525,8.64,8.39,8.45,4338,101,8.486864,0.5773253823232123,2.9325513196480935,-0.8797653958944406,-1.744186046511631,75219,0.4
2026-01-21,ROLR,2026-01-21T10:20:00-05:00,2026-01-21T10:23:00-05:00,4,6.482758620689655,2026-01-21T10:19:00-05:00,8.94,9.0,8.6401,8.9,11253,84,8.852809,0.16715976349122397,4.025727069351227,-0.4474272930648674,3.008067036261153,55687,0.4
2026-01-21,ROLR,2026-01-21T10:51:00-05:00,2026-01-21T10:53:00-05:00,3,5.419018451492064,2026-01-21T10:50:00-05:00,7.93,7.9778,7.9,7.9,2476,55,7.920805,0.2835541248904342,0.981084489281209,-0.37831021437578005,-1.8633540372670843,114930,0.6
2026-01-21,ROLR,2026-01-21T10:51:00-05:00,2026-01-21T10:54:00-05:00,4,5.1659115644536735,2026-01-21T10:50:00-05:00,7.93,7.9778,7.9,7.9,2476,55,7.920805,0.2835541248904342,0.981084489281209,-0.37831021437578005,-1.8633540372670843,114930,0.6
2026-01-21,ROMA,2026-01-21T09:51:00-05:00,2026-01-21T09:51:00-05:00,1,5.263157894736836,2026-01-21T09:50:00-05:00,2.04,2.07,1.89,1.89,36414,308,1.984215,31.62742820705518,8.823529411764703,-7.352941176470594,-20.588235294117652,311661,0.0
2026-01-21,ROMA,2026-01-21T10:35:00-05:00,2026-01-21T10:35:00-05:00,1,5.583756345177671,2026-01-21T10:34:00-05:00,1.97,1.97,1.962,1.9684,1039,14,1.965978,38.42775015537601,0.406091370558376,-0.08121827411167745,-0.08121827411168292,5526,0.2
2026-01-21,ROMA,2026-01-21T10:35:00-05:00,2026-01-21T10:36:00-05:00,2,11.121827411167494,2026-01-21T10:34:00-05:00,1.97,1.97,1.962,1.9684,1039,14,1.965978,38.42775015537601,0.406091370558376,-0.08121827411167745,-0.08121827411168292,5526,0.2
2026-01-21,ROMA,2026-01-21T10:42:00-05:00,2026-01-21T10:43:00-05:00,2,5.740831295843529,2026-01-21T10:41:00-05:00,2.06,2.1,2.02,2.05,3636,38,2.04925,19.099757200999143,3.883495145631071,-0.4854368932038947,-6.178489702517176,34331,0.2
2026-01-21,ROMA,2026-01-21T10:42:00-05:00,2026-01-21T10:44:00-05:00,3,10.02444987775062,2026-01-21T10:41:00-05:00,2.06,2.1,2.02,2.05,3636,38,2.04925,19.099757200999143,3.883495145631071,-0.4854368932038947,-6.178489702517176,34331,0.2
2026-01-21,ROMA,2026-01-21T10:42:00-05:00,2026-01-21T10:45:00-05:00,4,10.513447432762835,2026-01-21T10:41:00-05:00,2.06,2.1,2.02,2.05,3636,38,2.04925,19.099757200999143,3.883495145631071,-0.4854368932038947,-6.178489702517176,34331,0.2
2026-01-21,ROMA,2026-01-21T10:42:00-05:00,2026-01-21T10:46:00-05:00,5,9.535452322738402,2026-01-21T10:41:00-05:00,2.06,2.1,2.02,2.05,3636,38,2.04925,19.099757200999143,3.883495145631071,-0.4854368932038947,-6.178489702517176,34331,0.2
2026-01-21,ROMA,2026-01-21T10:42:00-05:00,2026-01-21T10:47:00-05:00,6,12.420537897310524,2026-01-21T10:41:00-05:00,2.06,2.1,2.02,2.05,3636,38,2.04925,19.099757200999143,3.883495145631071,-0.4854368932038947,-6.178489702517176,34331,0.2
2026-01-21,ROMA,2026-01-21T11:28:00-05:00,2026-01-21T11:30:00-05:00,3,12.221717401181277,2026-01-21T11:27:00-05:00,2.1754,2.1754,2.1754,2.1754,325,9,2.1754,6.761297086476507,0.0,0.0,1.1813953488372109,7090,0.2
2026-01-21,RR,2026-01-21T09:30:00-05:00,2026-01-21T09:31:00-05:00,2,5.063291139240511,2026-01-21T09:29:00-05:00,3.95,3.955,3.94,3.95,15882,64,3.948736,1.2402868822494872,0.3797468354430411,0.0,-0.7537688442211032,38920,0.4
2026-01-21,RR,2026-01-21T09:30:00-05:00,2026-01-21T09:32:00-05:00,3,5.825316455696217,2026-01-21T09:29:00-05:00,3.95,3.955,3.94,3.95,15882,64,3.948736,1.2402868822494872,0.3797468354430411,0.0,-0.7537688442211032,38920,0.4
2026-01-21,RR,2026-01-21T09:30:00-05:00,2026-01-21T09:33:00-05:00,4,7.260759493670865,2026-01-21T09:29:00-05:00,3.95,3.955,3.94,3.95,15882,64,3.948736,1.2402868822494872,0.3797468354430411,0.0,-0.7537688442211032,38920,0.4
2026-01-21,RYOJ,2026-01-21T05:39:00-05:00,2026-01-21T05:39:00-05:00,1,8.280254777070063,2026-01-21T05:38:00-05:00,3.2,3.36,3.07,3.15,13834,238,3.221037,,9.062500000000002,-1.5625000000000084,-23.54368932038835,85094,0.2
2026-01-21,RYOJ,2026-01-21T08:13:00-05:00,2026-01-21T08:13:00-05:00,1,9.090909090909083,2026-01-21T08:12:00-05:00,3.12,3.12,3.12,3.12,299,4,3.12,,0.0,0.0,2.970297029702973,60224,0.2
2026-01-21,SEGG,2026-01-21T07:00:00-05:00,2026-01-21T07:01:00-05:00,2,11.042944785276077,2026-01-21T06:59:00-05:00,1.61,1.61,1.61,1.61,368,11,1.61,,0.0,0.0,1.2578616352201255,4553,0.0
2026-01-21,SEGG,2026-01-21T07:00:00-05:00,2026-01-21T07:02:00-05:00,3,14.110429447852768,2026-01-21T06:59:00-05:00,1.61,1.61,1.61,1.61,368,11,1.61,,0.0,0.0,1.2578616352201255,4553,0.0
2026-01-21,SEGG,2026-01-21T08:54:00-05:00,2026-01-21T08:59:00-05:00,6,5.010333463665306,2026-01-21T08:53:00-05:00,1.8,1.8,1.795,1.8,2757,9,1.799295,0.36792829135821153,0.27777777777778423,0.0,-1.098901098901095,20155,0.0
2026-01-21,SEGG,2026-01-21T09:13:00-05:00,2026-01-21T09:15:00-05:00,3,10.740780561229979,2026-01-21T09:12:00-05:00,1.88,1.88,1.87,1.87,9714,36,1.873687,0.1807765345092246,0.5319148936170099,-0.5319148936170099,0.5160180606321285,45459,0.4
2026-01-21,SEGG,2026-01-21T09:13:00-05:00,2026-01-21T09:16:00-05:00,4,12.869583915707983,2026-01-21T09:12:00-05:00,1.88,1.88,1.87,1.87,9714,36,1.873687,0.1807765345092246,0.5319148936170099,-0.5319148936170099,0.5160180606321285,45459,0.4
2026-01-21,SEGG,2026-01-21T09:13:00-05:00,2026-01-21T09:17:00-05:00,5,20.954736049887114,2026-01-21T09:12:00-05:00,1.88,1.88,1.87,1.87,9714,36,1.873687,0.1807765345092246,0.5319148936170099,-0.5319148936170099,0.5160180606321285,45459,0.4
2026-01-21,SEGG,2026-01-21T09:22:00-05:00,2026-01-21T09:23:00-05:00,2,5.651105651105648,2026-01-21T09:21:00-05:00,2.12,2.12,2.03,2.0396,101181,573,2.096258,0.32470014443730705,4.245283018867939,-3.7924528301886804,-2.411483253588509,837827,0.4
2026-01-21,SEGG,2026-01-21T09:22:00-05:00,2026-01-21T09:24:00-05:00,3,9.090909090909083,2026-01-21T09:21:00-05:00,2.12,2.12,2.03,2.0396,101181,573,2.096258,0.32470014443730705,4.245283018867939,-3.7924528301886804,-2.411483253588509,837827,0.4
2026-01-21,SEGG,2026-01-21T09:32:00-05:00,2026-01-21T09:33:00-05:00,2,8.202764976958532,2026-01-21T09:31:00-05:00,2.212,2.24,2.11,2.161,500489,1626,2.179634,0.9659022482094977,5.877034358047031,-2.3056057866184516,0.04629629629628873,1557876,0.4
2026-01-21,SEGG,2026-01-21T09:32:00-05:00,2026-01-21T09:34:00-05:00,3,9.221198156682032,2026-01-21T09:31:00-05:00,2.212,2.24,2.11,2.161,500489,1626,2.179634,0.9659022482094977,5.877034358047031,-2.3056057866184516,0.04629629629628873,1557876,0.4
2026-01-21,SEGG,2026-01-21T09:32:00-05:00,2026-01-21T09:35:00-05:00,4,11.059907834101402,2026-01-21T09:31:00-05:00,2.212,2.24,2.11,2.161,500489,1626,2.179634,0.9659022482094977,5.877034358047031,-2.3056057866184516,0.04629629629628873,1557876,0.4
2026-01-21,SEGG,2026-01-21T09:37:00-05:00,2026-01-21T09:38:00-05:00,2,5.0771639454260775,2026-01-21T09:36:00-05:00,2.4254,2.43,2.13,2.2209,720938,2650,2.242448,0.7373248571278715,12.369093757730695,-8.431598911519746,2.34562211981566,2803659,0.8
2026-01-21,SEGG,2026-01-21T09:37:00-05:00,2026-01-21T09:39:00-05:00,3,7.3585327667188505,2026-01-21T09:36:00-05:00,2.4254,2.43,2.13,2.2209,720938,2650,2.242448,0.7373248571278715,12.369093757730695,-8.431598911519746,2.34562211981566,2803659,0.8
2026-01-21,SEGG,2026-01-21T09:48:00-05:00,2026-01-21T09:49:00-05:00,2,5.475023991110661,2026-01-21T09:47:00-05:00,2.08,2.1,1.92,1.9794,390161,1356,2.006035,1.0412654267393107,8.65384615384616,-4.836538461538463,-12.415929203539811,1171018,0.2
2026-01-21,SEGG,2026-01-21T10:12:00-05:00,2026-01-21T10:16:00-05:00,5,5.1058408467267835,2026-01-21T10:11:00-05:00,2.045,2.05,2.04,2.04,8692,41,2.044976,0.681215952030755,0.48899755501221454,-0.24449877750610727,-0.4878048780487698,230969,0.4
2026-01-21,SEGG,2026-01-21T10:12:00-05:00,2026-01-21T10:17:00-05:00,6,8.751470011760087,2026-01-21T10:11:00-05:00,2.045,2.05,2.04,2.04,8692,41,2.044976,0.681215952030755,0.48899755501221454,-0.24449877750610727,-0.4878048780487698,230969,0.4
2026-01-21,SEGG,2026-01-21T10:30:00-05:00,2026-01-21T10:32:00-05:00,3,5.723082495698617,2026-01-21T10:29:00-05:00,2.295,2.3,2.2,2.2,199489,576,2.235994,0.6420930896425836,4.357298474945519,-4.1394335511982465,-0.4119324611832731,1186190,0.4
2026-01-21,SEGG,2026-01-21T10:46:00-05:00,2026-01-21T10:47:00-05:00,2,5.097852028639616,2026-01-21T10:45:00-05:00,2.0986,2.1,2.0802,2.095,43631,111,2.090962,0.7431406755760592,0.9434861336128867,-0.17154293338414198,-4.828964702675675,422100,0.2
2026-01-21,SEGG,2026-01-21T10:46:00-05:00,2026-01-21T10:48:00-05:00,3,7.398568019093066,2026-01-21T10:45:00-05:00,2.0986,2.1,2.0802,2.095,43631,111,2.090962,0.7431406755760592,0.9434861336128867,-0.17154293338414198,-4.828964702675675,422100,0.2
2026-01-21,SEGG,2026-01-21T11:16:00-05:00,2026-01-21T11:17:00-05:00,2,5.057471264367841,2026-01-21T11:15:00-05:00,2.185,2.185,2.17,2.1702,11897,68,2.178974,0.6202791763698685,0.686498855835246,-0.6773455377574438,1.4112149532710117,102396,0.4
2026-01-21,SEGG,2026-01-21T11:23:00-05:00,2026-01-21T11:26:00-05:00,4,8.621564482029598,2026-01-21T11:22:00-05:00,2.371,2.4,2.35,2.3687,434428,992,2.386959,0.5822170997447275,2.1088148460565086,-0.09700548291859842,3.7765607886089736,1214679,0.4
2026-01-21,SEGG,2026-01-21T11:23:00-05:00,2026-01-21T11:27:00-05:00,5,12.473572938689204,2026-01-21T11:22:00-05:00,2.371,2.4,2.35,2.3687,434428,992,2.386959,0.5822170997447275,2.1088148460565086,-0.09700548291859842,3.7765607886089736,1214679,0.4
2026-01-21,SEGG,2026-01-21T11:30:00-05:00,2026-01-21T11:31:00-05:00,2,5.3283767038413865,2026-01-21T11:29:00-05:00,2.5602,2.59,2.46,2.5,559075,1537,2.525906,0.48964489512931825,5.077728302476365,-2.351378798531366,3.3484911120297722,3023493,0.6
2026-01-21,SEGG,2026-01-21T11:46:00-05:00,2026-01-21T11:48:00-05:00,3,5.14891065360783,2026-01-21T11:45:00-05:00,2.538,2.55,2.5,2.5006,314847,757,2.530452,1.1218165258410113,1.9700551615445163,-1.4736012608352989,2.0694722233560503,1172473,0.4
2026-01-21,SIDU,2026-01-21T09:44:00-05:00,2026-01-21T09:48:00-05:00,5,8.586076787925911,2026-01-21T09:43:00-05:00,3.505,3.505,3.46,3.4799,160154,380,3.481165,0.17746409025807644,1.2838801711840209,-0.716119828815968,-4.134986225895309,747651,0.2
2026-01-21,SIDU,2026-01-21T09:44:00-05:00,2026-01-21T09:49:00-05:00,6,10.746277254529213,2026-01-21T09:43:00-05:00,3.505,3.505,3.46,3.4799,160154,380,3.481165,0.17746409025807644,1.2838801711840209,-0.716119828815968,-4.134986225895309,747651,0.2
2026-01-21,SLDP,2026-01-21T09:30:00-05:00,2026-01-21T09:33:00-05:00,4,5.4288288288288244,2026-01-21T09:29:00-05:00,5.57,5.57,5.55,5.55,3349,33,5.55406,0.9784029545807276,0.35906642728905674,-0.35906642728905674,-0.3501211957985473,24615,0.0
2026-01-21,SLE,2026-01-21T08:10:00-05:00,2026-01-21T08:10:00-05:00,1,5.739036275040599,2026-01-21T08:09:00-05:00,0.5999,0.5999,0.5656,0.5656,3986,26,0.577721,27.718863193089998,5.71761960326721,-5.71761960326721,-12.984615384615383,37533,0.2
2026-01-21,SLE,2026-01-21T08:10:00-05:00,2026-01-21T08:11:00-05:00,2,10.359140949287138,2026-01-21T08:09:00-05:00,0.5999,0.5999,0.5656,0.5656,3986,26,0.577721,27.718863193089998,5.71761960326721,-5.71761960326721,-12.984615384615383,37533,0.2
2026-01-21,SLGB,2026-01-21T04:06:00-05:00,2026-01-21T04:06:00-05:00,1,14.999999999999991,2026-01-21T04:05:00-05:00,1.84,1.87,1.73,1.79,20710,187,1.799331,,7.608695652173919,-2.7173913043478284,4.678362573099415,36303,0.2
2026-01-21,SLGB,2026-01-21T04:15:00-05:00,2026-01-21T04:17:00-05:00,3,12.209302325581394,2026-01-21T04:14:00-05:00,1.75,1.75,1.71,1.71,1740,31,1.728868,,2.285714285714288,-2.285714285714288,-1.1560693641618491,36605,0.4
2026-01-21,SLGB,2026-01-21T04:15:00-05:00,2026-01-21T04:18:00-05:00,4,14.534883720930235,2026-01-21T04:14:00-05:00,1.75,1.75,1.71,1.71,1740,31,1.728868,,2.285714285714288,-2.285714285714288,-1.1560693641618491,36605,0.4
2026-01-21,SLGB,2026-01-21T04:15:00-05:00,2026-01-21T04:19:00-05:00,5,18.023255813953476,2026-01-21T04:14:00-05:00,1.75,1.75,1.71,1.71,1740,31,1.728868,,2.285714285714288,-2.285714285714288,-1.1560693641618491,36605,0.4
2026-01-21,SLGB,2026-01-21T04:30:00-05:00,2026-01-21T04:32:00-05:00,3,5.813953488372103,2026-01-21T04:29:00-05:00,1.72,1.73,1.68,1.72,18273,145,1.703861,,2.9069767441860495,0.0,0.5847953216374213,57429,0.4
2026-01-21,SLGB,2026-01-21T04:30:00-05:00,2026-01-21T04:33:00-05:00,4,7.558139534883734,2026-01-21T04:29:00-05:00,1.72,1.73,1.68,1.72,18273,145,1.703861,,2.9069767441860495,0.0,0.5847953216374213,57429,0.4
2026-01-21,SLGB,2026-01-21T04:30:00-05:00,2026-01-21T04:34:00-05:00,5,9.302325581395344,2026-01-21T04:29:00-05:00,1.72,1.73,1.68,1.72,18273,145,1.703861,,2.9069767441860495,0.0,0.5847953216374213,57429,0.4
2026-01-21,SLGB,2026-01-21T04:30:00-05:00,2026-01-21T04:35:00-05:00,6,10.465116279069765,2026-01-21T04:29:00-05:00,1.72,1.73,1.68,1.72,18273,145,1.703861,,2.9069767441860495,0.0,0.5847953216374213,57429,0.4
2026-01-21,SLGB,2026-01-21T04:30:00-05:00,2026-01-21T04:36:00-05:00,7,11.046511627906973,2026-01-21T04:29:00-05:00,1.72,1.73,1.68,1.72,18273,145,1.703861,,2.9069767441860495,0.0,0.5847953216374213,57429,0.4
2026-01-21,SLGB,2026-01-21T04:40:00-05:00,2026-01-21T04:42:00-05:00,3,5.586592178770933,2026-01-21T04:39:00-05:00,1.83,1.84,1.79,1.81,6488,65,1.80438,,2.732240437158472,-1.0928961748633887,-3.7234042553191404,41025,0.4
2026-01-21,SLGB,2026-01-21T04:40:00-05:00,2026-01-21T04:43:00-05:00,4,8.37988826815641,2026-01-21T04:39:00-05:00,1.83,1.84,1.79,1.81,6488,65,1.80438,,2.732240437158472,-1.0928961748633887,-3.7234042553191404,41025,0.4
2026-01-21,SLGB,2026-01-21T04:47:00-05:00,2026-01-21T04:49:00-05:00,3,9.090909090909083,2026-01-21T04:46:00-05:00,1.87,1.89,1.81,1.85,12588,81,1.820579,,4.278074866310152,-1.0695187165775408,-0.5376344086021501,51190,0.4
2026-01-21,SLGB,2026-01-21T04:47:00-05:00,2026-01-21T04:50:00-05:00,4,36.36363636363635,2026-01-21T04:46:00-05:00,1.87,1.89,1.81,1.85,12588,81,1.820579,,4.278074866310152,-1.0695187165775408,-0.5376344086021501,51190,0.4
2026-01-21,SLGB,2026-01-21T04:55:00-05:00,2026-01-21T04:55:00-05:00,1,9.90099009900991,2026-01-21T04:54:00-05:00,2.1,2.22,2.02,2.02,84264,1309,2.148068,,9.52380952380953,-3.809523809523813,-1.4634146341463317,929307,0.2
2026-01-21,SLGB,2026-01-21T05:09:00-05:00,2026-01-21T05:12:00-05:00,4,5.263157894736836,2026-01-21T05:08:00-05:00,1.7,1.71,1.66,1.7,33008,340,1.686113,,2.941176470588238,0.0,-6.077348066298349,136399,0.0
2026-01-21,SLGB,2026-01-21T05:09:00-05:00,2026-01-21T05:13:00-05:00,5,7.017543859649122,2026-01-21T05:08:00-05:00,1.7,1.71,1.66,1.7,33008,340,1.686113,,2.941176470588238,0.0,-6.077348066298349,136399,0.0
2026-01-21,SLGB,2026-01-21T05:15:00-05:00,2026-01-21T05:17:00-05:00,3,5.027932960893855,2026-01-21T05:14:00-05:00,1.82,1.84,1.79,1.79,22765,153,1.801373,,2.7472527472527495,-1.6483516483516498,2.285714285714291,46927,0.8
2026-01-21,SLGB,2026-01-21T05:24:00-05:00,2026-01-21T05:25:00-05:00,2,7.027027027027022,2026-01-21T05:23:00-05:00,1.87,1.89,1.86,1.86,10457,135,1.872137,,1.6042780748662995,-0.5347593582887704,-1.5873015873015817,92922,0.2
2026-01-21,SLGB,2026-01-21T05:24:00-05:00,2026-01-21T05:26:00-05:00,3,35.13513513513513,2026-01-21T05:23:00-05:00,1.87,1.89,1.86,1.86,10457,135,1.872137,,1.6042780748662995,-0.5347593582887704,-1.5873015873015817,92922,0.2
2026-01-21,SLGB,2026-01-21T05:30:00-05:00,2026-01-21T05:30:00-05:00,1,19.742489270386265,2026-01-21T05:29:00-05:00,2.35,2.49,2.26,2.33,160317,2010,2.410577,,9.78723404255321,-0.8510638297872347,23.936170212765973,1133775,0.4
2026-01-21,SLGB,2026-01-21T05:30:00-05:00,2026-01-21T05:31:00-05:00,2,24.034334763948493,2026-01-21T05:29:00-05:00,2.35,2.49,2.26,2.33,160317,2010,2.410577,,9.78723404255321,-0.8510638297872347,23.936170212765973,1133775,0.4
2026-01-21,SLGB,2026-01-21T05:34:00-05:00,2026-01-21T05:34:00-05:00,1,6.390977443609014,2026-01-21T05:33:00-05:00,2.89,3.0,2.63,2.65,296917,3508,2.878023,,12.802768166089967,-8.3044982698962,12.765957446808507,1748115,0.4
2026-01-21,SLGB,2026-01-21T05:37:00-05:00,2026-01-21T05:37:00-05:00,1,5.726872246696035,2026-01-21T05:36:00-05:00,2.59,2.61,2.28,2.28,133757,1740,2.457984,,12.741312741312743,-11.969111969111971,-21.107266435986173,1343807,0.2
2026-01-21,SLGB,2026-01-21T05:37:00-05:00,2026-01-21T05:38:00-05:00,2,7.048458149779746,2026-01-21T05:36:00-05:00,2.59,2.61,2.28,2.28,133757,1740,2.457984,,12.741312741312743,-11.969111969111971,-21.107266435986173,1343807,0.2
2026-01-21,SLGB,2026-01-21T05:43:00-05:00,2026-01-21T05:43:00-05:00,1,7.92951541850222,2026-01-21T05:42:00-05:00,2.33,2.35,2.27,2.28,36866,316,2.298205,,3.433476394849788,-2.1459227467811273,-5.000000000000004,330181,0.4
2026-01-21,SLGB,2026-01-21T05:43:00-05:00,2026-01-21T05:44:00-05:00,2,19.383259911894267,2026-01-21T05:42:00-05:00,2.33,2.35,2.27,2.28,36866,316,2.298205,,3.433476394849788,-2.1459227467811273,-5.000000000000004,330181,0.4
2026-01-21,SLGB,2026-01-21T05:43:00-05:00,2026-01-21T05:45:00-05:00,3,26.431718061674015,2026-01-21T05:42:00-05:00,2.33,2.35,2.27,2.28,36866,316,2.298205,,3.433476394849788,-2.1459227467811273,-5.000000000000004,330181,0.4
2026-01-21,SLGB,2026-01-21T05:53:00-05:00,2026-01-21T05:53:00-05:00,1,11.583011583011604,2026-01-21T05:52:00-05:00,2.64,2.64,2.48,2.58,76338,741,2.555112,,6.060606060606066,-2.2727272727272747,-7.857142857142851,283855,0.0
2026-01-21,SLGB,2026-01-21T05:53:00-05:00,2026-01-21T05:54:00-05:00,2,14.285714285714302,2026-01-21T05:52:00-05:00,2.64,2.64,2.48,2.58,76338,741,2.555112,,6.060606060606066,-2.2727272727272747,-7.857142857142851,283855,0.0
2026-01-21,SLGB,2026-01-21T05:53:00-05:00,2026-01-21T05:55:00-05:00,3,18.146718146718154,2026-01-21T05:52:00-05:00,2.64,2.64,2.48,2.58,76338,741,2.555112,,6.060606060606066,-2.2727272727272747,-7.857142857142851,283855,0.0
2026-01-21,SLGB,2026-01-21T06:04:00-05:00,2026-01-21T06:04:00-05:00,1,5.0909090909091015,2026-01-21T06:03:00-05:00,2.78,2.78,2.72,2.75,35680,618,2.753593,,2.15827338129495,-1.079136690647475,-6.779661016949157,354679,0.2
2026-01-21,SLGB,2026-01-21T06:04:00-05:00,2026-01-21T06:05:00-05:00,2,12.363636363636354,2026-01-21T06:03:00-05:00,2.78,2.78,2.72,2.75,35680,618,2.753593,,2.15827338129495,-1.079136690647475,-6.779661016949157,354679,0.2
2026-01-21,SLGB,2026-01-21T06:04:00-05:00,2026-01-21T06:06:00-05:00,3,15.27272727272726,2026-01-21T06:03:00-05:00,2.78,2.78,2.72,2.75,35680,618,2.753593,,2.15827338129495,-1.079136690647475,-6.779661016949157,354679,0.2
2026-01-21,SLGB,2026-01-21T06:08:00-05:00,2026-01-21T06:09:00-05:00,2,9.03225806451613,2026-01-21T06:07:00-05:00,3.17,3.17,3.03,3.09,141841,1661,3.090121,,4.416403785488963,-2.5236593059936934,11.151079136690644,674145,0.6
2026-01-21,SLGB,2026-01-21T06:24:00-05:00,2026-01-21T06:25:00-05:00,2,6.976744186046524,2026-01-21T06:23:00-05:00,3.17,3.17,2.98,3.0,150665,1940,3.058259,,5.993690851735014,-5.362776025236591,-9.365558912386707,548841,0.4
2026-01-21,SLGB,2026-01-21T06:24:00-05:00,2026-01-21T06:26:00-05:00,3,9.63455149501662,2026-01-21T06:23:00-05:00,3.17,3.17,2.98,3.0,150665,1940,3.058259,,5.993690851735014,-5.362776025236591,-9.365558912386707,548841,0.4
2026-01-21,SLGB,2026-01-21T06:24:00-05:00,2026-01-21T06:27:00-05:00,4,10.963455149501655,2026-01-21T06:23:00-05:00,3.17,3.17,2.98,3.0,150665,1940,3.058259,,5.993690851735014,-5.362776025236591,-9.365558912386707,548841,0.4
2026-01-21,SLGB,2026-01-21T07:02:00-05:00,2026-01-21T07:04:00-05:00,3,14.345991561181437,2026-01-21T07:01:00-05:00,2.38,2.39,2.33,2.37,98221,782,2.369514,,2.521008403361347,-0.4201680672268818,-7.421875,352285,0.0
2026-01-21,SLGB,2026-01-21T07:13:00-05:00,2026-01-21T07:15:00-05:00,3,12.941176470588234,2026-01-21T07:12:00-05:00,2.559,2.57,2.54,2.54,16795,205,2.54541,,1.172332942555678,-0.7424775302852726,-3.016418480336014,152858,0.4
2026-01-21,SLGB,2026-01-21T07:13:00-05:00,2026-01-21T07:16:00-05:00,4,56.07843137254902,2026-01-21T07:12:00-05:00,2.559,2.57,2.54,2.54,16795,205,2.54541,,1.172332942555678,-0.7424775302852726,-3.016418480336014,152858,0.4
2026-01-21,SLGB,2026-01-21T07:18:00-05:00,2026-01-21T07:19:00-05:00,2,5.982905982905984,2026-01-21T07:17:00-05:00,3.99,4.05,3.44,3.51,543072,6442,3.643748,,15.288220551378442,-12.030075187969935,37.64705882352941,1547631,0.8
2026-01-21,SLGB,2026-01-21T07:18:00-05:00,2026-01-21T07:20:00-05:00,3,13.960113960113961,2026-01-21T07:17:00-05:00,3.99,4.05,3.44,3.51,543072,6442,3.643748,,15.288220551378442,-12.030075187969935,37.64705882352941,1547631,0.8
2026-01-21,SLGB,2026-01-21T07:34:00-05:00,2026-01-21T07:36:00-05:00,3,13.746630727762788,2026-01-21T07:33:00-05:00,3.82,3.84,3.68,3.72,57584,827,3.755292,,4.188481675392662,-2.61780104712041,2.4793388429752206,582495,0.6
2026-01-21,SLGB,2026-01-21T07:34:00-05:00,2026-01-21T07:37:00-05:00,4,15.094339622641506,2026-01-21T07:33:00-05:00,3.82,3.84,3.68,3.72,57584,827,3.755292,,4.188481675392662,-2.61780104712041,2.4793388429752206,582495,0.6
2026-01-21,SLGB,2026-01-21T07:49:00-05:00,2026-01-21T07:51:00-05:00,3,6.077348066298338,2026-01-21T07:48:00-05:00,3.76,3.76,3.48,3.61,225353,2395,3.567242,,7.446808510638293,-3.9893617021276575,-5.249343832021003,593668,0.4
